mtype,tokens,type_tokens,label
SCAL,"['[', 'x', ']']","['group', 'L_BRACKET', '__ANON_1', 'R_BRACKET']",0
SCAL,"['r', 'u']","['unary', '__ANON_1', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '{', '1', '/', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1', 'R_BRACE']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '-', '4']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\to', '(', '1', '0', ',', '2', '0', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'interval', 'L_PAREN', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'COMMA', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACKET']",0
SCAL,"['n', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",0
SCAL,"['g', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '{', '-', '1', '/', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1', 'R_BRACE']",0
SCAL,"['3', '-', '2', 'x']","['additive', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
SCAL,"['4', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['-', '1', '/', '3']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']",0
SCAL,"['(', '2', 'a', '^', '2', '+', '1', ')', '+', '(', '2', 'a', '^', '2', '-', '1', ')', 'i']","['additive', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'ADD', 'unary', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', '__ANON_1']",0
SCAL,"['m', '/', '(', '2', 'n', ')']","['mp', '__ANON_1', 'DIV', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN']",0
SCAL,"['m', '/', 'n']","['mp', '__ANON_1', 'DIV', '__ANON_1']",0
SCAL,"['x', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'z', ')', '=', 'z', '\\cdot', 'e', '^', '{', '-', 'z', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', '__ANON_1', 'CMD_CDOT', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', '__ANON_1', 'R_BRACE']",0
SCAL,"['-', '1', '/', '5']","['mp', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']",0
SCAL,"['r', '+', 's', 'i']","['additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']",0
SCAL,"['\\dfrac', '{', 'a', '}', '{', '(', 'x', '+', 'b', ')', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['g', '\\colon', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,"['F', ':', '\\mathbb', 'R', '^', '2', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3', 'TO', 'SET_FAT', '__ANON_0']",0
SCAL,"['0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['a', '^', '2', '+', 'b', '^']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', 'number']",0
SCAL,"['3', 'x']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
SCAL,"['-', '2']","['unary', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['n', 'u', 'm', 'b', 'e', 'r']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']",0
SCAL,"['\\frac', '{', '2', 'x', '-', '3', '}', '{', '2', 'x', '+', '1', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['x', '^', '2', '+', '7']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '{', '\\frac', '{', '1', '}', '{', '2', '}', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']",0
SCAL,"['0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,\arcsin,FUNC_NORMAL,0
SCAL,"['3', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['x', '+', 'y']","['additive', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', 'number']",0
SCAL,"['2', '^', '{', 'n', '-', '1', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['g', '(', 'x', ')', '=', 'p', '(', 'x', ')', '+', 'x', '-', '2', '0', '1', '4']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', 'additive', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['n', '-', 't', 'h']","['additive', '__ANON_1', 'SUB', 'unary', '__ANON_1', '__ANON_1']",0
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
FUNC,"['f', '(', 'x', ')', '=', 'a', '+', 'b', 's', 'i', 'n', '(', 'm', '(', 'x', '-', 's', ')', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN', 'R_PAREN']",0
FUNC,"['g', '\\colon', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
SCAL,"['\\frac', '{', '\\frac', '{', '\\frac', '{', 'a', '}', '{', 'b', '}', '}', '{', 'c', '}', '}', '{', 'a', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
SCAL,"['6', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['2', '^', '{', 'k', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '(', '5', '1', '-', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'additive', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN']",0
FUNC,"['f', ':', '\\mathbb{N}', '\\rightarrow', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
SCAL,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['x', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['x', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '-', '2', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
SCAL,"['2', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['g', '(', 'x', ')', '=', 'f', '(', 'x', '^', '2', '-', '2', 'x', '+', '7', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']",0
SCAL,"['4', '/', '3']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']",0
SCAL,"['n', '+', 'k']","['additive', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', 'X', '\\rightarrow', 'F']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
SET,"['\\{', '1', ',', '4', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",0
FUNC,"['f', '(', 'x', ')', '=', '^', 'x', '-', '1', '6', '-', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', 'expr_atom', 'number', 'CARET', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'SUB', 'exp', 'expr_atom', 'number', 'CARET', '__ANON_1']",0
SCAL,"['3', '^', '{', '7', '0', '0', '5', '}', '\\cdot', '6', '^', '{', '8', '0', '0', '0', '}']","['mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'CMD_CDOT', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['\\frac', '{', '3', 's', 'i', 'n', '^', '2', 'x', '+', '4', 'c', 'o', 's', '^', '2', 'x', '}', '{', '5', 's', 'i', 'n', '^', '2', 'x', '+', '8', 's', 'i', 'n', 'x', 'c', 'o', 's', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', 'R_BRACE']",0
SET,"['C', '\\cap', 'E']","['set_expr', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0']",0
FUNC,"['f', '(', 't', ')', '=', '\\frac', '{', '2', '}', '{', 't', '^', '2', '-', '1', '6', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']",0
SCAL,"['\\frac', '{', 'z', '^', 'n', '}', '{', '1', '+', 'z', '^', '{', '2', 'n', '}', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'R_BRACE']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '+', '3', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",0
FUNC,"['\\exp', '(', 'x', ')', '=', 'e', '^', 'x']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', '__ANON_1']",0
SCAL,"['\\frac', '{', 'a', '+', 'b', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",0
FUNC,"['f', ':', '\\mathbb', 'R', '\\to', '[', '0', ',', '1', '0', '0', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACKET']",0
SCAL,"['1', '0', 'x', '+', 'y']","['additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['6', '3', 'k']","['unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1']",0
SCAL,"['\\frac', '{', 'p', '}', '{', 'q', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']",0
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,"['f', '(', 'x', ')', '=', 'a', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1']",0
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
SCAL,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ',', 'g', ':', 'X', '\\to', 'X']","['func_def', 'func_enumeration', 'func_name', '__ANON_1', 'COMMA', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', '1', '+', '\\tfrac', '{', '1', '}', '{', 'x', '}', '}', '{', '1', '-', '\\tfrac', '{', '1', '}', '{', 'x', '}', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_BRACE']",0
FUNC,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
SCAL,"['a', '+', 'b', '+', 'c']","['additive', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['x', '^', '{', '3', '}', '-', 'x', '-', '1']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['\\frac', '{', '1', '}', '{', '1', '+', 'i', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE']",0
SCAL,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['2', 'm']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",0
SCAL,"['2', '7', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['[', 'x', '+', 'a', ']']","['group', 'L_BRACKET', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_BRACKET']",0
FUNC,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
SCAL,"['3', '0', '0', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', '(', 'x', '^', '2', '+', '1', ')', '^', '3', '(', '2', 'x', '+', '5', ')', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'exp', 'group', 'L_PAREN', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'exp', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']",0
FUNC,"['f', '(', 'a', ')', '=', 'a', '^', 'n', '+', '(', '1', '-', 'a', ')', '^', 'n', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'ADD', 'additive', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",0
FUNC,"['f', ':', 'U', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '(', '1', '-', 'x', ')', '^', 'n']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN', 'CARET', '__ANON_1']",0
FUNC,"['f', '(', 'x', ')', '=', '\\frac', '{', '3', '8', 'x', '}', '{', 'x', '^', '2', '+', '4', 'x', '-', '5', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['n', 'd']","['unary', '__ANON_1', '__ANON_1']",0
SCAL,"['-', '3']","['unary', 'SUB', 'expr_atom', '__ANON_3']",0
SCAL,"['a', '+', 'b']","['additive', '__ANON_1', 'ADD', '__ANON_1']",0
SCAL,"['-', '1', '2']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '2', '-', '5', 'x', '+', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '0', '2', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",0
FUNC,"['f', '(', 'x', ')', '=', '-', 'x', '+', '5']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'SUB', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",0
SCAL,"['2', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",0
SCAL,"['(', '7', '+', '5', '0', '^', '{', '1', '/', '2', '}', ')', '^', '{', '1', '/', '3', '}', '+', '(', '7', '-', '5', '0', '^', '{', '1', '/', '2', '}', ')', '^', '{', '1', '/', '3', '}']","['additive', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE']",0
SCAL,"['7', '3', '5', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",0
SCAL,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",0
