fid,mtype,exprstr,mention,tags
6327106306a69a3f488d82a4_f_2_48_0,FUNC,M,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_49_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_50_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_51_0,SCAL,10,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_52_0,FUNC,M,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_53_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_54_0,SCAL,25,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_55_0,FUNC,M,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_56_0,FUNC,E,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_57_0,SCAL,15,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_58_0,FUNC,E,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_59_0,FUNC,M,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_60_0,SCAL,30,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_61_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_62_0,FUNC,E,,['elementary-set-theory']
6327106306a69a3f488d82a4_f_2_63_0,FUNC,M,,['elementary-set-theory']
6327106306a69a3f488d8314_f_0_3_0,FUNC,z,,"['logic', 'elementary-set-theory', 'quantifiers']"
6327106306a69a3f488d8319_f_1_0_0,SCAL,2 ,a multiset,"['elementary-set-theory', 'notation', 'multisets']"
6327106306a69a3f488d835c_f_5_0_0,SCAL,1 ,,"['functions', 'elementary-set-theory', 'infinity']"
6327106306a69a3f488d8361_f_0_0_0,FUNC,U,some universe,"['general-topology', 'elementary-set-theory']"
6327106306a69a3f488d8361_f_0_1_0,SET,2^U,,"['general-topology', 'elementary-set-theory']"
6327106306a69a3f488d8361_f_0_2_0,FUNC,U,,"['general-topology', 'elementary-set-theory']"
6327106306a69a3f488d8361_f_1_0_0,SET,2^U,,"['general-topology', 'elementary-set-theory']"
6327106306a69a3f488d8361_f_1_5_0,FUNC,u,,"['general-topology', 'elementary-set-theory']"
6327106306a69a3f488d8361_f_1_6_0,FUNC,u,,"['general-topology', 'elementary-set-theory']"
6327106306a69a3f488d8361_f_1_8_0,FUNC,u,,"['general-topology', 'elementary-set-theory']"
6327106306a69a3f488d8361_f_1_9_0,FUNC,u,,"['general-topology', 'elementary-set-theory']"
6327106306a69a3f488d839d_f_0_0_0,SCAL,2 ,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_1_0_0,SCAL,2 ,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_1_2_0,FUNC,c,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_1_3_0,FUNC,c,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_1_4_0,SCAL,2 ,task   f_1_4_0,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_2_2_0,SET,"(a,b)",the interval,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_2_3_0,SET,"(c,d)",,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_2_5_0,FUNC,r,a rational number,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_2_7_0,FUNC,r,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_2_8_0,SET,"(c,d)",,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_2_9_0,SET,"(a,b)",,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_2_10_0,SET,"(0,b)",the intervals,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_2_11_0,FUNC,b,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_0_0,FUNC,a,any two distinct irrational numbers,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_1_0,FUNC,b,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_4_0,FUNC,b,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_7_0,FUNC,i,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_9_0,FUNC,a,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_10_0,FUNC,b,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_11_0,FUNC,N,that value,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_15_0,SCAL, where ,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_24_0,SCAL, and ,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_31_0,FUNC,b,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_35_0,FUNC,a,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_4_36_0,FUNC,b,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_0_0,FUNC,r,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_1_0,FUNC,s,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_5_0,SCAL,0,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_7_0,FUNC,q,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_9_0,SCAL,-q,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_10_0,FUNC,r,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_11_0,FUNC,s,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_12_0,FUNC,n,an integer,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_15_0,FUNC,M,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_19_0,FUNC,M,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_26_0,FUNC,s,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_29_0,FUNC,r,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_30_0,FUNC,s,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_31_0,FUNC,n,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_32_0,FUNC,x,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_37_0,FUNC,r,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_38_0,FUNC,s,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_40_0,FUNC,x,an irrational,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_42_0,SCAL,x+r,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_43_0,SCAL,x+r,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_5_45_0,FUNC,r,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d839d_f_7_2_0,FUNC,k,,"['real-analysis', 'elementary-set-theory', 'fake-proofs']"
6327106306a69a3f488d83a1_f_0_0_0,SCAL,35 ,"Here , page   f_0_0_0",['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_0_0,FUNC,X,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_1_0,FUNC,Y,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_13_0,FUNC,F,the set   f_1_13_0,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_14_0,FUNC,X,a set   f_1_14_0,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_15_0,FUNC,Y,", then another set   f_1_15_0",['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_16_0,FUNC,X,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_17_0,FUNC,Y,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_24_0,FUNC,X,the sets,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_25_0,FUNC,Y,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_27_0,FUNC,X,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_28_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_29_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_31_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_32_0,FUNC,Y,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_33_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_36_0,FUNC,Z,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_38_0,FUNC,X,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_40_0,FUNC,f(x) = 0,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_41_0,FUNC,x,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_43_0,FUNC,g(0) = 0,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_44_0,FUNC,g(1) = 0,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_45_0,FUNC,f,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_46_0,FUNC,g,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_48_0,FUNC,Z,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_49_0,FUNC,Y,the larger set   f_1_49_0,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_51_0,FUNC,g,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_54_0,FUNC,F,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_55_0,FUNC,f,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_56_0,FUNC,g,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_57_0,FUNC,f,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_58_0,FUNC,g,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_59_0,FUNC,f,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_60_0,FUNC,g,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_61_0,FUNC,X,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_62_0,FUNC,Y,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_64_0,FUNC,f,,['elementary-set-theory']
6327106306a69a3f488d83a1_f_1_65_0,FUNC,g,,['elementary-set-theory']
6327106306a69a3f488d83de_f_1_0_0,FUNC,A,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_1_3_0,FUNC,f,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_1_4_0,FUNC,B,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_1_5_0,FUNC,B,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_1_6_0,FUNC,B,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_2_0_0,FUNC,S,set,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_2_1_0,FUNC,S,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_2_2_0,FUNC,S,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_2_3_0,FUNC,A,set,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_2_6_0,FUNC,A,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_2_7_0,FUNC,A,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_3_0_0,SCAL,m^{th},the set,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_3_1_0,FUNC,m,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d83de_f_3_2_0,SCAL,m+1,,"['elementary-set-theory', 'computability']"
6327106306a69a3f488d842b_f_1_1_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d842b_f_1_6_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d842b_f_1_16_0,FUNC,a,,['elementary-set-theory']
6327106306a69a3f488d842b_f_1_17_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d842b_f_1_23_0,FUNC,B,,['elementary-set-theory']
6327106306a69a3f488d84e0_f_0_2_0,SET,A^c,A,['elementary-set-theory']
6327106306a69a3f488d84e0_f_1_3_0,FUNC,a,,['elementary-set-theory']
6327106306a69a3f488d84e0_f_2_0_0,FUNC,C,,['elementary-set-theory']
6327106306a69a3f488d84e0_f_2_1_0,FUNC,C,,['elementary-set-theory']
6327106306a69a3f488d84e0_f_2_3_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d84e0_f_2_4_0,SET,A^C,,['elementary-set-theory']
6327106306a69a3f488d84e0_f_2_5_0,FUNC,C,,['elementary-set-theory']
6327106306a69a3f488d852a_f_1_3_0,FUNC,y,,['elementary-set-theory']
6327106306a69a3f488d852a_f_1_4_0,FUNC,x,,['elementary-set-theory']
6327106306a69a3f488d8582_f_0_0_0,FUNC,V,such a set   f_0_0_0,['elementary-set-theory']
6327106306a69a3f488d8582_f_0_1_0,FUNC,X,,['elementary-set-theory']
6327106306a69a3f488d8582_f_0_6_0,FUNC,X,,['elementary-set-theory']
6327106306a69a3f488d8582_f_0_10_0,FUNC,V,such a set   f_0_10_0,['elementary-set-theory']
6327106306a69a3f488d8582_f_0_11_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d8582_f_0_12_0,SET,"\{a,b\}",the form,['elementary-set-theory']
6327106306a69a3f488d8582_f_0_17_0,FUNC,a,,['elementary-set-theory']
6327106306a69a3f488d8582_f_0_18_0,FUNC,b,,['elementary-set-theory']
6327106306a69a3f488d8582_f_1_1_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d8582_f_1_2_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d8582_f_1_4_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d8586_f_0_0_0,FUNC,P,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_0_1_0,FUNC,P,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_1_2_0,FUNC,x,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_1_3_0,FUNC,A,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_1_4_0,FUNC,x,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_1_11_0,FUNC,B,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_2_0,SET,P(x),,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_3_0,FUNC,x,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_5_0,FUNC,B,a set   f_2_5_0,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_6_0,SET,P(x),,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_13_0,FUNC,C,a set   f_2_13_0,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_15_0,FUNC,C,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_18_0,FUNC,D,a set   f_2_18_0,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_20_0,SCAL,1 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_23_0,SCAL,2 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_26_0,SCAL,1 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_27_0,SCAL,4 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_28_0,FUNC,x,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_29_0,SET,P(x),,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_30_0,SCAL,1 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_31_0,SCAL,5 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_32_0,SCAL,5 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_35_0,SCAL,7 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_36_0,SCAL,7 ,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_42_0,FUNC,V,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_43_0,FUNC,V,such a model,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_44_0,FUNC,V,the ordinals,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_46_0,FUNC,P,the properties,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d8586_f_2_48_0,FUNC,P,,"['elementary-set-theory', 'logic']"
6327106306a69a3f488d85db_f_0_2_0,SCAL,1 ,,"['logic', 'elementary-set-theory']"
6327106306a69a3f488d85db_f_0_3_0,SCAL,2 ,,"['logic', 'elementary-set-theory']"
6327106306a69a3f488d85db_f_0_4_0,SCAL,1 ,,"['logic', 'elementary-set-theory']"
6327106306a69a3f488d85db_f_0_5_0,SCAL,2 ,,"['logic', 'elementary-set-theory']"
6327106306a69a3f488d86a3_f_0_0_0,FUNC,n,a set,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory', 'discrete-mathematics']"
6327106306a69a3f488d86a3_f_1_0_0,FUNC,n,equivalence classes,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory', 'discrete-mathematics']"
6327106306a69a3f488d86a3_f_1_2_0,SCAL,000110 ,,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory', 'discrete-mathematics']"
6327106306a69a3f488d86a3_f_2_1_0,FUNC,n,some set,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory', 'discrete-mathematics']"
6327106306a69a3f488d86a3_f_2_2_0,FUNC,k,  f_2_1_0   elements,"['combinatorics', 'algebra-precalculus', 'elementary-set-theory', 'discrete-mathematics']"
6327106306a69a3f488d86a4_f_0_0_0,FUNC,l,all lines,['elementary-set-theory']
6327106306a69a3f488d86a4_f_0_4_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d86a4_f_1_0_0,FUNC,y,,['elementary-set-theory']
6327106306a69a3f488d86a4_f_2_5_0,SET,"(x,y)",,['elementary-set-theory']
6327106306a69a3f488d86a4_f_2_6_0,SET,"(w,z)",,['elementary-set-theory']
6327106306a69a3f488d86a4_f_2_7_0,SET,"(w,z)",,['elementary-set-theory']
6327106306a69a3f488d86a4_f_2_8_0,SET,"(x,y)",,['elementary-set-theory']
6327106306a69a3f488d86a4_f_2_10_0,FUNC,A,,['elementary-set-theory']
6327106306a69a3f488d86a7_f_0_0_0,FUNC,A,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_0_1_0,FUNC,B,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_0_3_0,SET,B^A,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_0_5_0,FUNC,B,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_1_0_0,SET,B^A,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_1_2_0,FUNC,f:A\to B,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_1_3_0,FUNC,g:B\to C,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_1_5_0,FUNC,g \circ f,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_1_13_0,FUNC,a,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_2_0_0,FUNC,C,a   singleton,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_2_1_0,SET,C^A,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_2_2_0,SET,C^B,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_2_3_0,SET,C^A,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_2_5_0,FUNC,A,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86a7_f_2_6_0,FUNC,B,,"['functions', 'elementary-set-theory']"
6327106306a69a3f488d86b9_f_2_0_0,FUNC,n,a collection,['elementary-set-theory']
6327106306a69a3f488d86cb_f_1_3_0,SCAL,3 ,,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86cb_f_2_1_0,SET,"\{1,2,3\}",,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86cb_f_2_8_0,SET,"\{1,2,3\}",,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86cb_f_2_9_0,SET,"\{1,2\}",,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86cb_f_2_11_0,SET,"\{1,2\}",,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86cb_f_2_13_0,SET,"\{1,2\}",,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86cb_f_2_15_0,SET,"\{1,2\}",,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86cb_f_2_17_0,SCAL,3,the image,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86e6_f_0_0_0,FUNC,x,,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86e6_f_0_1_0,FUNC,b,,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86e6_f_1_1_0,FUNC,b,an infinite cardinal,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86e6_f_1_13_0,FUNC,b,,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86e6_f_1_14_0,FUNC,b,,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86e6_f_1_15_0,SET,P(b),,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d86e6_f_1_16_0,FUNC,b,,"['elementary-set-theory', 'cardinals']"
6327106306a69a3f488d8751_f_0_10_0,SCAL,2 ,,"['measure-theory', 'elementary-set-theory', 'product-space']"
6327106306a69a3f488d8751_f_1_8_0,FUNC,Y,measure,"['measure-theory', 'elementary-set-theory', 'product-space']"
6327106306a69a3f488d8751_f_1_10_0,FUNC,I,,"['measure-theory', 'elementary-set-theory', 'product-space']"
6327106306a69a3f488d8751_f_1_12_0,FUNC,i,,"['measure-theory', 'elementary-set-theory', 'product-space']"
6327106306a69a3f488d8751_f_1_14_0,FUNC,i,,"['measure-theory', 'elementary-set-theory', 'product-space']"
6327106306a69a3f488d8751_f_1_15_0,SCAL,683 ,,"['measure-theory', 'elementary-set-theory', 'product-space']"
6327106306a69a3f488d8751_f_2_2_0,FUNC,I,,"['measure-theory', 'elementary-set-theory', 'product-space']"
