fid,mtype,exprstr,mention,tags,tokens,type_tokens
632f7c50837ac920af662b9c_f_1_2_0,FUNC,\cos(x) = 0,the case,['trigonometry'],"['\\cos', '(', 'x', ')', '=', '0']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632fb212837ac920af6b028e_f_0_1_0,SCAL,0.739085133,,['trigonometry'],[],"['expr_atom', 'number']"
632fb212837ac920af6b028e_f_1_0_0,FUNC, \cos(x) = x ,the equation,['trigonometry'],"['\\cos', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']"
632fb212837ac920af6b029f_f_1_2_0,SCAL, is set to ,,['trigonometry'],"['i', 's', 's', 'e', 't', 't', 'o']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632fb212837ac920af6b029f_f_1_5_0,SCAL, reduces to ,,['trigonometry'],"['r', 'e', 'd', 'u', 'c', 'e', 's', 't', 'o']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632ff018837ac920af70f897_f_2_10_0,FUNC,\sin(0) = 0,,"['trigonometry', 'proof-writing', 'alternative-proof', 'epsilon-delta', 'fake-proofs']","['\\sin', '(', '0', ')', '=', '0']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632ff018837ac920af70f897_f_2_11_0,FUNC,\cos(0) = 1,,"['trigonometry', 'proof-writing', 'alternative-proof', 'epsilon-delta', 'fake-proofs']","['\\cos', '(', '0', ')', '=', '1']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
6330264f837ac920af76d4b2_f_2_3_0,SCAL,\frac{1}{3},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f7c51837ac920af662c95_f_2_3_0,SCAL,\frac{dy}{dx},,"['calculus', 'trigonometry']","['\\frac', '{', 'd', 'y', '}', '{', 'd', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f7c51837ac920af662cdc_f_1_0_0,SCAL,\frac{x^2-y^2}{x^2+y^2},,"['trigonometry', 'symmetry']","['\\frac', '{', 'x', '^', '2', '-', 'y', '^', '2', '}', '{', 'x', '^', '2', '+', 'y', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
6330264f837ac920af76d4ee_f_2_24_0,SET,M \frac{x^3}{3!},,['trigonometry'],"['M', '\\frac', '{', 'x', '^', '3', '}', '{', '3', '!', '}']","['__ANON_0', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'postfix', 'expr_atom', '__ANON_3', 'BANG', 'R_BRACE']"
632fb213837ac920af6b04aa_f_1_16_0,SCAL,\frac{19}{16},the answer   f_1_16_0,['trigonometry'],"['\\frac', '{', '19', '}', '{', '16', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
6330264f837ac920af76d54c_f_0_0_0,SET,"(-1/3 ,1/2)",,['trigonometry'],"['(', '-', '1', '/', '3', ',', '1', '/', '2', ')']","['interval', 'L_PAREN', 'expr_atom', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fb213837ac920af6b04d4_f_1_3_0,SCAL,\dfrac{x+y+z-xyz}{1-(xy+yz+zx)},,"['complex-analysis', 'trigonometry', 'complex-numbers']","['\\dfrac', '{', 'x', '+', 'y', '+', 'z', '-', 'x', 'y', 'z', '}', '{', '1', '-', '(', 'x', 'y', '+', 'y', 'z', '+', 'z', 'x', ')', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'ADD', 'additive', '__ANON_1', 'SUB', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'group', 'L_PAREN', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN', 'R_BRACE']"
6330264f837ac920af76d572_f_0_1_0,FUNC,\sin(s) = \frac{e^{is} - e^{-is}}{2i},,"['analysis', 'trigonometry']","['\\sin', '(', 's', ')', '=', '\\frac', '{', 'e', '^', '{', 'i', 's', '}', '-', 'e', '^', '{', '-', 'i', 's', '}', '}', '{', '2', 'i', '}']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'SUB', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE']"
632fb213837ac920af6b066d_f_1_7_0,SCAL,\dfrac{a}{b},,['trigonometry'],"['\\dfrac', '{', 'a', '}', '{', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
6330264f837ac920af76d7a4_f_0_1_0,FUNC,f(x) = 2x - 1,,"['trigonometry', 'polynomials', 'least-squares']","['f', '(', 'x', ')', '=', '2', 'x', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
632ff018837ac920af70fa26_f_2_5_0,SCAL,\frac{180}{9},,['trigonometry'],"['\\frac', '{', '180', '}', '{', '9', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fb213837ac920af6b0883_f_3_21_0,SCAL,1+ix-\frac{x^2}{2},,"['geometry', 'trigonometry']","['1', '+', 'i', 'x', '-', '\\frac', '{', 'x', '^', '2', '}', '{', '2', '}']","['additive', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
6330264f837ac920af76d81a_f_0_3_0,SCAL,\frac{1}{32},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '32', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
6330264f837ac920af76d81a_f_0_4_0,SCAL,\frac{15}{32},,['trigonometry'],"['\\frac', '{', '15', '}', '{', '32', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
6330264f837ac920af76d81a_f_0_5_0,SCAL,\frac{10}{32},,['trigonometry'],"['\\frac', '{', '10', '}', '{', '32', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
6330264f837ac920af76d81a_f_1_3_0,SCAL,\dfrac{10}{32},,['trigonometry'],"['\\dfrac', '{', '10', '}', '{', '32', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
632ff018837ac920af70fbd3_f_0_0_0,SET,\mathbb{R}^2,,"['trigonometry', 'vectors', 'circles', 'angle', 'osculating-circle']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
6330264f837ac920af76d8b5_f_0_9_0,SCAL,\frac{1}{2 - x},,"['geometry', 'trigonometry', 'taylor-expansion', 'approximation']","['\\frac', '{', '1', '}', '{', '2', '-', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_BRACE']"
632fb213837ac920af6b0911_f_2_2_0,SCAL,64x^6-96x^4+36x^2-3,,['trigonometry'],"['64', 'x', '^', '6', '-', '96', 'x', '^', '4', '+', '36', 'x', '^', '2', '-', '3']","['additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']"
632fb213837ac920af6b093a_f_0_20_0,SCAL,(120^{2})(130^{2})312,,"['trigonometry', 'euclidean-geometry']","['(', '120', '^', '{', '2', '}', ')', '(', '130', '^', '{', '2', '}', ')', '312']","['unary', 'group', 'L_PAREN', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'group', 'L_PAREN', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'expr_atom', '__ANON_3', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632f7c51837ac920af66310f_f_3_0_0,SCAL,-(2x+1)(8x^3-6x+1)(8x^3-4x^2-4x+1),,"['algebra-precalculus', 'trigonometry']","['-', '(', '2', 'x', '+', '1', ')', '(', '8', 'x', '^', '3', '-', '6', 'x', '+', '1', ')', '(', '8', 'x', '^', '3', '-', '4', 'x', '^', '2', '-', '4', 'x', '+', '1', ')']","['unary', 'SUB', 'unary', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632ff019837ac920af70fdd9_f_0_0_0,FUNC,\tan(x) = y,,['trigonometry'],"['\\tan', '(', 'x', ')', '=', 'y']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']"
632fb213837ac920af6b09cf_f_1_12_0,SCAL, it becomes ,,"['calculus', 'algebra-precalculus', 'trigonometry', 'angle']","['i', 't', 'b', 'e', 'c', 'o', 'm', 'e', 's']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632f7c51837ac920af6631a1_f_0_5_0,SCAL,\frac{1}{1+x^2},,"['trigonometry', 'definite-integrals', 'taylor-expansion']","['\\frac', '{', '1', '}', '{', '1', '+', 'x', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f7c51837ac920af6631a1_f_0_8_0,SCAL,\frac{1}{1+x^2},,"['trigonometry', 'definite-integrals', 'taylor-expansion']","['\\frac', '{', '1', '}', '{', '1', '+', 'x', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632ff019837ac920af70fe61_f_2_2_0,FUNC,g(x)=(x-1)(x-2)(x-3)(x-5)(x-7),,"['trigonometry', 'roots']","['g', '(', 'x', ')', '=', '(', 'x', '-', '1', ')', '(', 'x', '-', '2', ')', '(', 'x', '-', '3', ')', '(', 'x', '-', '5', ')', '(', 'x', '-', '7', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f7c51837ac920af6631a1_f_2_0_0,SCAL,\frac{1}{1 + t^2},the result,"['trigonometry', 'definite-integrals', 'taylor-expansion']","['\\frac', '{', '1', '}', '{', '1', '+', 't', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f7c51837ac920af6631a1_f_2_14_0,SCAL,\frac{1}{1+t^2},the function,"['trigonometry', 'definite-integrals', 'taylor-expansion']","['\\frac', '{', '1', '}', '{', '1', '+', 't', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f7c51837ac920af6631a1_f_2_17_0,SCAL,\frac{1}{2},,"['trigonometry', 'definite-integrals', 'taylor-expansion']","['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fb214837ac920af6b0b96_f_1_1_0,FUNC,\sin(x)=\frac{2t}{1+t^2},,['trigonometry'],"['\\sin', '(', 'x', ')', '=', '\\frac', '{', '2', 't', '}', '{', '1', '+', 't', '^', '2', '}']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fb214837ac920af6b0b96_f_1_2_0,FUNC,\cos(x)=\frac{1-t^2}{1+t^2},,['trigonometry'],"['\\cos', '(', 'x', ')', '=', '\\frac', '{', '1', '-', 't', '^', '2', '}', '{', '1', '+', 't', '^', '2', '}']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632ff019837ac920af70fec0_f_0_10_0,SCAL,\frac{c^2}{4},,"['number-theory', 'trigonometry', 'inequality', 'optimization', 'a.m.-g.m.-inequality']","['\\frac', '{', 'c', '^', '2', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632ff019837ac920af70fec0_f_0_13_0,SCAL,\frac{c^2}{4},,"['number-theory', 'trigonometry', 'inequality', 'optimization', 'a.m.-g.m.-inequality']","['\\frac', '{', 'c', '^', '2', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f7c51837ac920af6631b1_f_1_8_0,SCAL,sin(2x) + cos(2x),,['trigonometry'],"['s', 'i', 'n', '(', '2', 'x', ')', '+', 'c', 'o', 's', '(', '2', 'x', ')']","['additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN']"
632f7c51837ac920af6631b1_f_1_9_0,SCAL,(sin(2x) + cos(2x))^2,3,['trigonometry'],"['(', 's', 'i', 'n', '(', '2', 'x', ')', '+', 'c', 'o', 's', '(', '2', 'x', ')', ')', '^', '2']","['exp', 'group', 'L_PAREN', 'additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']"
632f7c51837ac920af6631b1_f_1_11_0,SCAL,sin(2x) + cos(2x),,['trigonometry'],"['s', 'i', 'n', '(', '2', 'x', ')', '+', 'c', 'o', 's', '(', '2', 'x', ')']","['additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN']"
632f7c51837ac920af6631b1_f_1_12_0,SCAL,(sin(2x) + cos(2x))^2,,['trigonometry'],"['(', 's', 'i', 'n', '(', '2', 'x', ')', '+', 'c', 'o', 's', '(', '2', 'x', ')', ')', '^', '2']","['exp', 'group', 'L_PAREN', 'additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']"
63302650837ac920af76db43_f_0_26_0,SCAL,(2sin(x)cos(x)-1)(8sin(x)cos(x)+3),,"['algebra-precalculus', 'trigonometry']","['(', '2', 's', 'i', 'n', '(', 'x', ')', 'c', 'o', 's', '(', 'x', ')', '-', '1', ')', '(', '8', 's', 'i', 'n', '(', 'x', ')', 'c', 'o', 's', '(', 'x', ')', '+', '3', ')']","['unary', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f7c51837ac920af6631bb_f_0_1_0,SCAL,\frac{1}{1-x},,"['trigonometry', 'taylor-expansion']","['\\frac', '{', '1', '}', '{', '1', '-', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_BRACE']"
632f7c51837ac920af6631bb_f_0_8_0,SCAL,\frac{1}{4}x^4,what,"['trigonometry', 'taylor-expansion']","['\\frac', '{', '1', '}', '{', '4', '}', 'x', '^', '4']","['unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632f7c51837ac920af6631bb_f_1_1_0,SCAL,\frac{x^4}{4},a part,"['trigonometry', 'taylor-expansion']","['\\frac', '{', 'x', '^', '4', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
63302650837ac920af76db87_f_0_8_0,FUNC,\sin(x) = 0.231662479,,"['algebra-precalculus', 'trigonometry']","['\\sin', '(', 'x', ')', '=']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'number']"
63302650837ac920af76db87_f_0_9_0,FUNC,\sin(x) = -0.431662479,,"['algebra-precalculus', 'trigonometry']","['\\sin', '(', 'x', ')', '=', '-']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'SUB', 'expr_atom', 'number']"
632f7c52837ac920af6631e7_f_2_1_0,SCAL,x\cdot x\cdot x,,"['algebra-precalculus', 'trigonometry', 'complex-numbers']","['x', '\\cdot', 'x', '\\cdot', 'x']","['mp', 'mp', '__ANON_1', 'CMD_CDOT', '__ANON_1', 'CMD_CDOT', '__ANON_1']"
63302650837ac920af76dca0_f_3_1_0,SCAL,\dfrac{0}{0},an indeterminant form   f_3_1_0,"['calculus', 'limits', 'trigonometry']","['\\dfrac', '{', '0', '}', '{', '0', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fb214837ac920af6b0d13_f_0_2_0,FUNC,\sin (x)=\dfrac {1}{2},,['trigonometry'],"['\\sin', '(', 'x', ')', '=', '\\dfrac', '{', '1', '}', '{', '2', '}']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632ff019837ac920af7100a8_f_4_7_0,SCAL,v + \frac{1}{v},,"['trigonometry', 'inequality', 'exponential-function', 'karamata-inequality']","['v', '+', '\\frac', '{', '1', '}', '{', 'v', '}']","['additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f7c52837ac920af663374_f_2_0_0,SCAL,\frac{0}{0},,"['trigonometry', 'fake-proofs']","['\\frac', '{', '0', '}', '{', '0', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
63302650837ac920af76ddd9_f_3_1_0,FUNC,\tan(x) = 0,,"['algebra-precalculus', 'trigonometry']","['\\tan', '(', 'x', ')', '=', '0']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632fb214837ac920af6b0e84_f_0_2_0,SCAL,\dfrac{dy}{dx},,['trigonometry'],"['\\dfrac', '{', 'd', 'y', '}', '{', 'd', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
