fid,mtype,exprstr,mention,tags,tokens,type_tokens
6327106b06a69a3f488de470_f_2_4_0,FUNC,A,tangent,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['A'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_1_3_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['B'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_2_0,FUNC,B,,"['geometry', 'graph-theory', 'euclidean-geometry']",['B'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_5_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['P'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_1_4_0,FUNC,k,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['k'],"['func_name', '__ANON_1']"
632f9726837ac920af68a658_f_1_3_0,FUNC,G,,"['geometry', 'graph-theory', 'euclidean-geometry']",['G'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_1_5_0,FUNC,C,a mipoint,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_4_0,FUNC,A,,"['geometry', 'graph-theory', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_7_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['M'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_5_0,FUNC,B,,"['geometry', 'graph-theory', 'euclidean-geometry']",['B'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_8_0,FUNC,J,centre,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['J'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_6_0,FUNC,G,,"['geometry', 'graph-theory', 'euclidean-geometry']",['G'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_9_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['R'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_1_8_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_7_0,FUNC,A,,"['geometry', 'graph-theory', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_10_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['A'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_8_0,FUNC,B,,"['geometry', 'graph-theory', 'euclidean-geometry']",['B'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_9_0,FUNC,A,,"['geometry', 'graph-theory', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_12_0,FUNC,C,the circle,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['C'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_10_0,FUNC,B,,"['geometry', 'graph-theory', 'euclidean-geometry']",['B'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_13_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['A'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_11_0,FUNC,G,,"['geometry', 'graph-theory', 'euclidean-geometry']",['G'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_1_12_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['C'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_14_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['B'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_13_0,FUNC,n,,"['geometry', 'graph-theory', 'euclidean-geometry']",['n'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7723_f_1_14_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['M'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_16_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['A'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_14_0,FUNC,G,,"['geometry', 'graph-theory', 'euclidean-geometry']",['G'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_17_0,FUNC,B,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['B'],"['func_name', '__ANON_0']"
632f9726837ac920af68a658_f_1_15_0,FUNC,G,,"['geometry', 'graph-theory', 'euclidean-geometry']",['G'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_1_16_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['M'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_19_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['R'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_1_18_0,FUNC,Q,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_20_0,FUNC,K,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['K'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_1_19_0,FUNC,Q,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
632f9727837ac920af68a7c1_f_1_1_0,FUNC,d,,"['geometry', 'algebra-precalculus', 'euclidean-geometry']",['d'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de470_f_2_23_0,FUNC,D,the circle tangent,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['D'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_2_0_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['P'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_24_0,FUNC,B,the circle tangent,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['B'],"['func_name', '__ANON_0']"
632f9727837ac920af68a94b_f_1_0_0,FUNC,r,the circle,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']",['r'],"['func_name', '__ANON_1']"
632f9727837ac920af68a94b_f_1_1_0,SCAL,4 r^2,area   f_1_1_0,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']","['4', 'r', '^', '2']","['unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
6327106b06a69a3f488de470_f_2_26_0,FUNC,N,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['N'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_28_0,FUNC,N,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['N'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_29_0,FUNC,R,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['R'],"['func_name', '__ANON_0']"
632f9727837ac920af68a94b_f_2_0_0,SET,"(0,0)",,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']","['(', '0', ',', '0', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f9727837ac920af68a94b_f_2_1_0,SET,"(0,1)",,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']","['(', '0', ',', '1', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106b06a69a3f488de470_f_2_31_0,FUNC,Z,the point,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['Z'],"['func_name', '__ANON_0']"
632f9727837ac920af68a94b_f_2_2_0,SET,"(2,2)",,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']","['(', '2', ',', '2', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
6327106b06a69a3f488de470_f_2_32_0,FUNC,D,the point,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['D'],"['func_name', '__ANON_0']"
632f9727837ac920af68a94b_f_2_3_0,SET,"(2,1)",,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']","['(', '2', ',', '1', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f9727837ac920af68a94b_f_3_0_0,SCAL,4,,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']",['4'],"['expr_atom', '__ANON_3']"
632fc632837ac920af6d7723_f_2_11_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['P'],"['func_name', '__ANON_0']"
632f9727837ac920af68a94b_f_3_1_0,SCAL,1,area   f_3_1_0,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']",['1'],"['expr_atom', '__ANON_3']"
6327106b06a69a3f488de470_f_2_37_0,FUNC,y,the radius,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['y'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7723_f_2_14_0,FUNC,r,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['r'],"['func_name', '__ANON_1']"
632f9727837ac920af68a94b_f_3_4_0,SCAL,4,,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']",['4'],"['expr_atom', '__ANON_3']"
6327106b06a69a3f488de470_f_2_38_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['D'],"['func_name', '__ANON_0']"
632f9727837ac920af68a94b_f_3_6_0,SCAL,4,,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']",['4'],"['expr_atom', '__ANON_3']"
632f9727837ac920af68a94b_f_3_7_0,SCAL,2,,"['euclidean-geometry', 'extremal-combinatorics', 'combinatorial-geometry']",['2'],"['expr_atom', '__ANON_3']"
632fc632837ac920af6d7723_f_2_18_0,FUNC,Q,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['Q'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_2_19_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['P'],"['func_name', '__ANON_0']"
632f9727837ac920af68a9e6_f_1_6_0,FUNC,D,,['euclidean-geometry'],['D'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7723_f_3_6_0,FUNC,x,,"['geometry', 'euclidean-geometry', 'analytic-geometry']",['x'],"['func_name', '__ANON_1']"
632f9727837ac920af68a9e6_f_1_8_0,FUNC,D,,['euclidean-geometry'],['D'],"['func_name', '__ANON_0']"
632f9727837ac920af68a9e6_f_1_9_0,FUNC,B,,['euclidean-geometry'],['B'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_53_0,FUNC,D,tangent,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['D'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_54_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['A'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_55_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['C'],"['func_name', '__ANON_0']"
632f9727837ac920af68a9e6_f_1_12_0,FUNC,E,,['euclidean-geometry'],['E'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_56_0,FUNC,D,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['D'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_57_0,FUNC,N,an identically defined circle,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['N'],"['func_name', '__ANON_0']"
632f9727837ac920af68a9e6_f_1_14_0,FUNC,A,,['euclidean-geometry'],['A'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_58_0,FUNC,C,the centre,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['C'],"['func_name', '__ANON_0']"
632f9727837ac920af68a9e6_f_1_15_0,FUNC,A,Claim,['euclidean-geometry'],['A'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_59_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['M'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de470_f_2_60_0,FUNC,C,,"['geometry', 'euclidean-geometry', 'triangles', 'circles', 'sangaku']",['C'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de4a1_f_1_0_0,FUNC,O,center,"['geometry', 'euclidean-geometry', 'galois-theory', 'geometric-construction']",['O'],"['func_name', '__ANON_0']"
632f9727837ac920af68a9e6_f_1_21_0,FUNC,D,,['euclidean-geometry'],['D'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de4a1_f_1_1_0,FUNC,A,,"['geometry', 'euclidean-geometry', 'galois-theory', 'geometric-construction']",['A'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de4a1_f_1_2_0,FUNC,M,,"['geometry', 'euclidean-geometry', 'galois-theory', 'geometric-construction']",['M'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de4a1_f_1_5_0,FUNC,N,,"['geometry', 'euclidean-geometry', 'galois-theory', 'geometric-construction']",['N'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7769_f_0_2_0,SCAL,4,,"['geometry', 'vector-spaces', 'euclidean-geometry', 'spheres', 'simplex']",['4'],"['expr_atom', '__ANON_3']"
6327106b06a69a3f488de4a1_f_1_6_0,FUNC,P,,"['geometry', 'euclidean-geometry', 'galois-theory', 'geometric-construction']",['P'],"['func_name', '__ANON_0']"
632f9727837ac920af68a9e6_f_1_27_0,FUNC,D,,['euclidean-geometry'],['D'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de4a1_f_1_7_0,FUNC,T,,"['geometry', 'euclidean-geometry', 'galois-theory', 'geometric-construction']",['T'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7769_f_0_4_0,SCAL,1 ,radius,"['geometry', 'vector-spaces', 'euclidean-geometry', 'spheres', 'simplex']",['1'],"['expr_atom', '__ANON_3']"
632f9727837ac920af68a9e6_f_1_29_0,FUNC,E,,['euclidean-geometry'],['E'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7769_f_1_3_0,FUNC,R,,"['geometry', 'vector-spaces', 'euclidean-geometry', 'spheres', 'simplex']",['R'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7769_f_1_4_0,SCAL,5 ,faces,"['geometry', 'vector-spaces', 'euclidean-geometry', 'spheres', 'simplex']",['5'],"['expr_atom', '__ANON_3']"
632f9727837ac920af68aaf9_f_2_0_0,SCAL,90 ,,['euclidean-geometry'],['90'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fc632837ac920af6d7769_f_1_8_0,SCAL,1 ,a distance,"['geometry', 'vector-spaces', 'euclidean-geometry', 'spheres', 'simplex']",['1'],"['expr_atom', '__ANON_3']"
632f9727837ac920af68aaf9_f_2_2_0,SCAL,1:1:2,,['euclidean-geometry'],"['1', ':', '1', ':', '2']","['mp', 'mp', 'expr_atom', '__ANON_3', 'COLON', 'expr_atom', '__ANON_3', 'COLON', 'expr_atom', '__ANON_3']"
632f9727837ac920af68ab47_f_2_2_0,FUNC,C,any other point,"['geometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7814_f_0_1_0,FUNC,m,,"['linear-algebra', 'euclidean-geometry']",['m'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7814_f_0_3_0,FUNC,A,an alternating unimodular,"['linear-algebra', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
632f9727837ac920af68ab47_f_2_6_0,FUNC,C,,"['geometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7814_f_0_4_0,FUNC,m,,"['linear-algebra', 'euclidean-geometry']",['m'],"['func_name', '__ANON_1']"
632f9727837ac920af68ab47_f_2_7_0,FUNC,C,,"['geometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7814_f_0_7_0,FUNC,B,,"['linear-algebra', 'euclidean-geometry']",['B'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7814_f_0_9_0,FUNC,B,,"['linear-algebra', 'euclidean-geometry']",['B'],"['func_name', '__ANON_0']"
632f9727837ac920af68ab5b_f_0_2_0,SCAL,1+a,,"['geometry', 'euclidean-geometry', 'geometric-construction']","['1', '+', 'a']","['additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1']"
632fc632837ac920af6d7814_f_1_0_0,FUNC,A,,"['linear-algebra', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
632f9727837ac920af68ab5b_f_0_3_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']",['a'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7814_f_1_1_0,FUNC,A,,"['linear-algebra', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
632f9727837ac920af68ab5b_f_0_4_0,SCAL,1+a,the line,"['geometry', 'euclidean-geometry', 'geometric-construction']","['1', '+', 'a']","['additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1']"
632f9727837ac920af68ab5b_f_0_5_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']",['a'],"['func_name', '__ANON_1']"
632f9727837ac920af68ab5b_f_0_6_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']",['a'],"['func_name', '__ANON_1']"
632fc632837ac920af6d797b_f_0_0_0,SCAL,0 ,vector,"['linear-algebra', 'euclidean-geometry', 'geometric-algebras']",['0'],"['expr_atom', '__ANON_3']"
632f9727837ac920af68ab5b_f_1_0_0,SCAL,a+1,,"['geometry', 'euclidean-geometry', 'geometric-construction']","['a', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
6327106b06a69a3f488de67e_f_0_6_0,FUNC,b,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['b'],"['func_name', '__ANON_1']"
632f9727837ac920af68ab5b_f_1_1_0,FUNC,a,the point   f_1_1_0,"['geometry', 'euclidean-geometry', 'geometric-construction']",['a'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de67e_f_1_0_0,FUNC,i,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['i'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7a03_f_0_1_0,FUNC, V ,a Euclidean space,"['geometry', 'euclidean-geometry', 'angle']",['V'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de67e_f_1_1_0,FUNC,b,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['b'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de67e_f_1_2_0,FUNC,C,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7a03_f_1_1_0,SCAL,1 ,,"['geometry', 'euclidean-geometry', 'angle']",['1'],"['expr_atom', '__ANON_3']"
632f9727837ac920af68ab5b_f_2_1_0,FUNC,a,,"['geometry', 'euclidean-geometry', 'geometric-construction']",['a'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de67e_f_1_6_0,FUNC,b,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['b'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de67e_f_1_7_0,FUNC,C,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
632f9727837ac920af68ab5b_f_2_3_0,FUNC,H,,"['geometry', 'euclidean-geometry', 'geometric-construction']",['H'],"['func_name', '__ANON_0']"
632f9727837ac920af68ab5b_f_2_7_0,FUNC,H,,"['geometry', 'euclidean-geometry', 'geometric-construction']",['H'],"['func_name', '__ANON_0']"
632f9727837ac920af68ab5b_f_2_8_0,FUNC,O,the centre,"['geometry', 'euclidean-geometry', 'geometric-construction']",['O'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7b94_f_0_1_0,FUNC,A,  f_0_0_0   bisects angle   f_0_1_0,"['geometry', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
632fc632837ac920af6d7b94_f_0_4_0,FUNC,D,,"['geometry', 'euclidean-geometry']",['D'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de67e_f_1_20_0,FUNC,b,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['b'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7b94_f_0_5_0,FUNC,S,,"['geometry', 'euclidean-geometry']",['S'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de67e_f_1_21_0,FUNC,C,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de67e_f_2_1_0,SCAL,0,whose coordinates,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['0'],"['expr_atom', '__ANON_3']"
6327106b06a69a3f488de67e_f_2_2_0,SCAL,1,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['1'],"['expr_atom', '__ANON_3']"
6327106b06a69a3f488de67e_f_2_5_0,FUNC,n,the unit,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['n'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de67e_f_2_6_0,FUNC,C,the unit,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
6327106b06a69a3f488de67e_f_2_7_0,FUNC,n,the unit,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['n'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de67e_f_2_10_0,SET,"[0,1]",,"['linear-algebra', 'general-topology', 'euclidean-geometry']","['[', '0', ',', '1', ']']","['interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']"
6327106b06a69a3f488de67e_f_2_13_0,SCAL,0,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['0'],"['expr_atom', '__ANON_3']"
6327106b06a69a3f488de67e_f_2_14_0,SCAL,1,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['1'],"['expr_atom', '__ANON_3']"
632fc632837ac920af6d7ba4_f_0_0_0,FUNC,x,the angles,"['geometry', 'euclidean-geometry']",['x'],"['func_name', '__ANON_1']"
632f9727837ac920af68abdb_f_0_0_0,SCAL,(k+l),,"['geometry', 'euclidean-geometry', 'dynamical-systems']","['(', 'k', '+', 'l', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']"
632fc632837ac920af6d7ba4_f_0_1_0,FUNC,y,,"['geometry', 'euclidean-geometry']",['y'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de67e_f_2_16_0,FUNC,b,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['b'],"['func_name', '__ANON_1']"
6327106b06a69a3f488de67e_f_2_17_0,FUNC,i,,"['linear-algebra', 'general-topology', 'euclidean-geometry']",['i'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7ba4_f_0_3_0,FUNC,x,,"['geometry', 'euclidean-geometry']",['x'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7ba4_f_0_4_0,FUNC,y,,"['geometry', 'euclidean-geometry']",['y'],"['func_name', '__ANON_1']"
632f9727837ac920af68abdb_f_0_6_0,SCAL,(k+l),,"['geometry', 'euclidean-geometry', 'dynamical-systems']","['(', 'k', '+', 'l', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']"
632fc632837ac920af6d7ba4_f_1_2_0,FUNC,w,,"['geometry', 'euclidean-geometry']",['w'],"['func_name', '__ANON_1']"
632fc632837ac920af6d7ba4_f_1_3_0,FUNC,z,,"['geometry', 'euclidean-geometry']",['z'],"['func_name', '__ANON_1']"
632f9727837ac920af68abdb_f_0_10_0,SCAL,(k+l),,"['geometry', 'euclidean-geometry', 'dynamical-systems']","['(', 'k', '+', 'l', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']"
632f9727837ac920af68abdb_f_0_13_0,SCAL,(k+l),,"['geometry', 'euclidean-geometry', 'dynamical-systems']","['(', 'k', '+', 'l', ')']","['group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']"
