fid,mtype,exprstr,mention,tokens,type_tokens,tags
632fe8ba837ac920af708c0a_f_4_0_0,SCAL,\frac{13}{32},the value,"['\\frac', '{', '1', '3', '}', '{', '3', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'limits', 'analysis', 'inequality', 'number-comparison']"
63301fa4837ac920af765662_f_0_0_0,FUNC,g:R \rightarrow R ,a function,"['g', ':', 'R', '\\rightarrow', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['algebra-precalculus', 'functions', 'functional-equations', 'functional-inequalities']"
63301fa4837ac920af76572a_f_3_39_0,FUNC,f(x)=x^2-4,the function,"['f', '(', 'x', ')', '=', 'x', '^', '2', '-', '4']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'solution-verification']"
632f74eb837ac920af65a65f_f_0_2_0,SCAL,13,the digits,"['1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632f74eb837ac920af65a65f_f_2_11_0,SCAL,111145,the smaller number,"['1', '1', '1', '1', '4', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632f74eb837ac920af65a65f_f_4_10_0,SCAL,5,the digits,5,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632f74eb837ac920af65a65f_f_4_11_0,SCAL,4,only one digit,4,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632f74eb837ac920af65a65f_f_4_12_0,SCAL,2,exactly two digits,2,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632fa446837ac920af6a3b89_f_2_9_0,SCAL,a^5+b^5+c^5,just some number,"['a', '^', '5', '+', 'b', '^', '5', '+', 'c', '^', '5']","['additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'symmetric-polynomials']"
632fa446837ac920af6a3bb4_f_2_1_0,FUNC, f(x) = x(1-x)^n,the function,"['f', '(', 'x', ')', '=', 'x', '(', '1', '-', 'x', ')', '^', 'n']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN', 'CARET', '__ANON_1']","['calculus', 'algebra-precalculus', 'limits', 'functions', 'derivatives']"
632fa446837ac920af6a3bb4_f_2_16_0,FUNC,f(x) =x(1-x)^n,the function   f_2_16_0,"['f', '(', 'x', ')', '=', 'x', '(', '1', '-', 'x', ')', '^', 'n']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'R_PAREN', 'CARET', '__ANON_1']","['calculus', 'algebra-precalculus', 'limits', 'functions', 'derivatives']"
632f74eb837ac920af65a69a_f_2_2_0,FUNC,y(m) = m + 7,the function,"['y', '(', 'm', ')', '=', 'm', '+', '7']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['algebra-precalculus']
632f74eb837ac920af65a69a_f_2_4_0,SCAL,y(m),a value,"['y', '(', 'm', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['algebra-precalculus']
632f74eb837ac920af65a6fa_f_0_3_0,SCAL,(xy+yz+zt),  f_0_2_0   value,"['(', 'x', 'y', '+', 'y', 'z', '+', 'z', 't', ')']","['group', 'L_PAREN', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'inequality', 'polynomials', 'optimization', 'maxima-minima']"
63301fa5837ac920af765ce1_f_0_0_0,FUNC,f(n) = \frac{4n+1}{n(2n-1)},a function,"['f', '(', 'n', ')', '=', '\\frac', '{', '4', 'n', '+', '1', '}', '{', 'n', '(', '2', 'n', '-', '1', ')', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE']","['algebra-precalculus', 'divisibility', 'fractions']"
632f74eb837ac920af65a834_f_2_0_0,FUNC,\arcsin,the real function,\arcsin,FUNC_NORMAL,"['algebra-precalculus', 'trigonometry', 'logarithms']"
63301fa5837ac920af765ce1_f_0_21_0,SCAL,f(n),a proper decimal fraction,"['f', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'divisibility', 'fractions']"
63301fa5837ac920af765ce1_f_2_4_0,SCAL,2n-1,the odd number,"['2', 'n', '-', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'divisibility', 'fractions']"
632fe8bc837ac920af7097c3_f_3_0_0,FUNC,F(x)=(x^4+x^3+x^2+x)^6,the generating function,"['F', '(', 'x', ')', '=', '(', 'x', '^', '4', '+', 'x', '^', '3', '+', 'x', '^', '2', '+', 'x', ')', '^', '6']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', 'group', 'L_PAREN', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']","['probability', 'combinatorics', 'algebra-precalculus', 'elementary-number-theory']"
63301fa5837ac920af765e52_f_2_9_0,SCAL,-12,the last constant term,"['-', '1', '2']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
63301fa5837ac920af765e52_f_2_18_0,SCAL,-12,( the constant term,"['-', '1', '2']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632fe8bc837ac920af7097fc_f_0_1_0,SCAL,5a4bb2,the six - digit number   f_0_1_0,"['5', 'a', '4', 'b', 'b', '2']","['unary', 'expr_atom', '__ANON_3', '__ANON_1', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'expr_atom', '__ANON_3']",['algebra-precalculus']
63301fa5837ac920af765e52_f_2_27_0,SCAL,4 ,the negative number,4,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632fe8bc837ac920af7097fc_f_3_16_0,SCAL,2 ,atmost   f_3_16_0 values,2,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632faaf7837ac920af6a4258_f_0_0_0,FUNC,"f:[0,1]\to [0,1]",all monotone functions,"['f', ':', '[', '0', ',', '1', ']', '\\to', '[', '0', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET', 'TO', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']","['calculus', 'real-analysis', 'algebra-precalculus', 'analysis', 'functions']"
63301fa5837ac920af765f46_f_0_4_0,FUNC,u,some generalised function,['u'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'quadratics']"
632faaf7837ac920af6a43e4_f_0_6_0,FUNC,f,the function   f_0_6_0,['f'],"['func_name', '__ANON_1']","['calculus', 'real-analysis', 'algebra-precalculus', 'analysis', 'functions']"
632faaf7837ac920af6a43e7_f_0_0_0,SCAL,d(n),the number,"['d', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['sequences-and-series', 'algebra-precalculus']"
632faaf7837ac920af6a43e7_f_0_2_0,SCAL,2,the natural numbers,2,"['expr_atom', '__ANON_3']","['sequences-and-series', 'algebra-precalculus']"
632faaf7837ac920af6a43e7_f_0_6_0,SCAL,2,the natural numbers,2,"['expr_atom', '__ANON_3']","['sequences-and-series', 'algebra-precalculus']"
632faaf7837ac920af6a447f_f_1_3_0,SCAL,-a,no number   f_1_3_0,"['-', 'a']","['unary', 'SUB', '__ANON_1']","['algebra-precalculus', 'absolute-value']"
632fe8bc837ac920af7099fa_f_2_0_0,FUNC,g(x)=x^2,the function,"['g', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'absolute-value']"
632fe8bc837ac920af709a88_f_0_3_0,FUNC,f,f_0_2_0   functions,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
632faaf7837ac920af6a44e9_f_0_0_0,FUNC,"
f(x)=\frac{4x(x^2+1)}{x^2+(x^2+1)^2}
",the function,"['f', '(', 'x', ')', '=', '\\frac', '{', '4', 'x', '(', 'x', '^', '2', '+', '1', ')', '}', '{', 'x', '^', '2', '+', '(', 'x', '^', '2', '+', '1', ')', '^', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'group', 'L_PAREN', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'functions', 'fractions', 'substitution', 'a.m.-g.m.-inequality']"
632faaf7837ac920af6a44e9_f_3_7_0,FUNC,f,a continuous function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'fractions', 'substitution', 'a.m.-g.m.-inequality']"
63301fa5837ac920af7660f8_f_0_8_0,FUNC,c,a function,['c'],"['func_name', '__ANON_1']","['algebra-precalculus', 'asymptotics']"
632f74ec837ac920af65ade7_f_2_3_0,SCAL,2,one fraction,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'arithmetic']"
632f74ec837ac920af65ade7_f_2_5_0,SCAL,2,another fraction,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'arithmetic']"
632f74ec837ac920af65adf4_f_4_1_0,SCAL,x-15,a real value,"['x', '-', '1', '5']","['additive', '__ANON_1', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'proof-verification', 'radicals']"
63301fa5837ac920af766195_f_1_7_0,FUNC,f(x) = g(x)h(x),two functions,"['f', '(', 'x', ')', '=', 'g', '(', 'x', ')', 'h', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['calculus', 'algebra-precalculus']"
632f74ec837ac920af65af1e_f_0_3_0,SCAL,\frac{1}{3},the value   f_0_3_0,"['\\frac', '{', '1', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'fractions']"
63301fa6837ac920af7663af_f_1_5_0,SCAL,(n+1)(k+1),the values,"['(', 'n', '+', '1', ')', '(', 'k', '+', '1', ')']","['unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']","['sequences-and-series', 'algebra-precalculus', 'analysis']"
632f74ec837ac920af65b058_f_0_1_0,SCAL,\frac{m}{n},infinitely many rational numbers,"['\\frac', '{', 'm', '}', '{', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['calculus', 'real-analysis', 'algebra-precalculus', 'analysis', 'real-numbers']"
63301fa6837ac920af76654f_f_2_2_0,FUNC,F,the function,['F'],"['func_name', '__ANON_0']","['algebra-precalculus', 'functions']"
632faaf9837ac920af6a4bdc_f_0_3_0,SCAL,f(t),constants      f_0_3_0,"['f', '(', 't', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'functions', 'constants']"
632f74ec837ac920af65b15c_f_2_2_0,FUNC,f,a positive function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'algebra-precalculus', 'inequality']"
632f74ec837ac920af65b173_f_1_0_0,SCAL,67,a prime number,"['6', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'number-theory', 'elementary-number-theory', 'prime-numbers']"
632fe8bd837ac920af70a068_f_1_3_0,FUNC,f,a convex function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'inequality', 'absolute-value']"
632fe8bd837ac920af70a070_f_0_4_0,SCAL,0,last digit,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'square-numbers']"
632f74ec837ac920af65b1c1_f_2_12_0,SCAL,49,the constant term,"['4', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632faaf9837ac920af6a4c82_f_1_2_0,SCAL,-3,a maximal value,"['-', '3']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'limsup-and-liminf', 'maxima-minima']"
632faaf9837ac920af6a4d43_f_2_2_0,SCAL,9,this digit,9,"['expr_atom', '__ANON_3']","['sequences-and-series', 'algebra-precalculus', 'number-theory', 'optimization', 'ceiling-and-floor-functions']"
632faaf9837ac920af6a4d5f_f_1_1_0,SCAL,5,both the numbers,5,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632fe8bd837ac920af70a394_f_2_0_0,FUNC,f(z)=z^{\frac{1}{n}},the complex function,"['f', '(', 'z', ')', '=', 'z', '^', '{', '\\frac', '{', '1', '}', '{', 'n', '}', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_BRACE']","['complex-analysis', 'algebra-precalculus', 'roots']"
632fe8bd837ac920af70a394_f_2_11_0,FUNC,f(z)=z^{\frac{4}{3}},one,"['f', '(', 'z', ')', '=', 'z', '^', '{', '\\frac', '{', '4', '}', '{', '3', '}', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']","['complex-analysis', 'algebra-precalculus', 'roots']"
632f74ed837ac920af65b438_f_4_1_0,FUNC,f(n)=n^{\frac{1}{3}},That function,"['f', '(', 'n', ')', '=', 'n', '^', '{', '\\frac', '{', '1', '}', '{', '3', '}', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']","['algebra-precalculus', 'systems-of-equations']"
63301fa6837ac920af766965_f_0_0_0,SCAL,8 ,a number,8,"['expr_atom', '__ANON_3']",['algebra-precalculus']
63301fa6837ac920af766969_f_4_5_0,SCAL,x+2,numbers,"['x', '+', '2']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'notation', 'quadratics']"
63301fa6837ac920af766969_f_10_1_0,FUNC,x,the unknown function,['x'],"['func_name', '__ANON_1']","['algebra-precalculus', 'notation', 'quadratics']"
63301fa6837ac920af766969_f_10_2_0,FUNC,F,the unknown function,['F'],"['func_name', '__ANON_0']","['algebra-precalculus', 'notation', 'quadratics']"
63301fa6837ac920af766974_f_0_0_0,SCAL,60 ,a number,"['6', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['algebra-precalculus']
63301fa6837ac920af766974_f_3_9_0,SCAL,6,and the number,6,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632f74ed837ac920af65b5bf_f_0_0_0,FUNC,f:\mathbb{R}\rightarrow\mathbb{R},a function,"['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['calculus', 'algebra-precalculus']"
632faaf9837ac920af6a50a3_f_2_5_0,SCAL,5,a odd power,5,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632f74ed837ac920af65b618_f_0_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
632f74ed837ac920af65b618_f_0_5_0,FUNC,f,an odd function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
632f74ed837ac920af65b618_f_3_0_0,FUNC,f,an odd function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
63301fa7837ac920af766b07_f_1_4_0,SCAL,di,an imaginary number   f_1_4_0,"['d', 'i']","['unary', '__ANON_1', '__ANON_1']","['algebra-precalculus', 'soft-question', 'exponentiation']"
63301fa7837ac920af766b07_f_3_32_0,FUNC,\exp,the real exponential function,\exp,FUNC_NORMAL,"['algebra-precalculus', 'soft-question', 'exponentiation']"
63301fa7837ac920af766b07_f_6_0_0,FUNC,f:\mathbb{R}\to \mathbb{R},a continuous function   f_6_0_0,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['algebra-precalculus', 'soft-question', 'exponentiation']"
632faafa837ac920af6a51d9_f_1_0_0,FUNC,g,an invertible function,['g'],"['func_name', '__ANON_1']","['calculus', 'real-analysis', 'algebra-precalculus', 'functions', 'derivatives']"
63301fa7837ac920af766b07_f_6_31_0,FUNC,f,the auxiliary function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'soft-question', 'exponentiation']"
632f74ed837ac920af65b731_f_4_2_0,FUNC,f(x)=2^x +x^2,the function,"['f', '(', 'x', ')', '=', '2', '^', 'x', '+', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory']"
632faafa837ac920af6a525a_f_2_0_0,SCAL,4,the first digit,4,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632fe8be837ac920af70a6d5_f_1_1_0,FUNC,f(x)=x^3,most basic cubic function,"['f', '(', 'x', ')', '=', 'x', '^', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'polynomials']"
632f74ed837ac920af65b731_f_5_0_0,FUNC,f(x)=2^x+x^2-a,the function,"['f', '(', 'x', ')', '=', '2', '^', 'x', '+', 'x', '^', '2', '-', 'a']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1']","['algebra-precalculus', 'elementary-number-theory']"
632fe8be837ac920af70a6d5_f_1_6_0,FUNC,f(x)=(x+4)^3,the function,"['f', '(', 'x', ')', '=', '(', 'x', '+', '4', ')', '^', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'polynomials']"
632faafa837ac920af6a5271_f_0_6_0,SCAL,g(x),the values   f_0_6_0,"['g', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'functions']"
632faafa837ac920af6a5271_f_1_15_0,SCAL,g(x),the values   f_1_15_0,"['g', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'functions']"
63301fa7837ac920af766b8f_f_1_7_0,SCAL,1,the value   f_1_7_0,1,"['expr_atom', '__ANON_3']","['calculus', 'algebra-precalculus', 'induction']"
632f74ed837ac920af65b7be_f_0_6_0,FUNC,f(x)=x,one function,"['f', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']","['calculus', 'algebra-precalculus', 'functional-equations', 'radicals', 'nested-radicals']"
63301fa7837ac920af766c1b_f_1_0_0,SCAL,25,What number,"['2', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'arithmetic']"
632fe8be837ac920af70a7ce_f_2_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
63301fa7837ac920af766c2f_f_0_0_0,FUNC,f:\mathbb R\to\mathbb R,a function,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['algebra-precalculus', 'functions', 'functional-equations']"
63301fa7837ac920af766c2f_f_0_1_0,SET,\mathbb R,the set,"['\\mathbb', 'R']","['SET_FAT', '__ANON_0']","['algebra-precalculus', 'functions', 'functional-equations']"
63301fa7837ac920af766c2f_f_1_7_0,SCAL,2^{2c-1}-1,a constant means,"['2', '^', '{', '2', 'c', '-', '1', '}', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'functional-equations']"
63301fa7837ac920af766c2f_f_1_8_0,SCAL,x^{c-1},a constant means,"['x', '^', '{', 'c', '-', '1', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'functions', 'functional-equations']"
632faafa837ac920af6a5417_f_3_3_0,SCAL,n-1,all the digit   f_3_3_0,"['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'arithmetic', 'geometric-series']"
63301fa7837ac920af766c3d_f_0_0_0,SCAL,5 ,number,5,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory']"
632faafa837ac920af6a5417_f_3_9_0,SCAL,n-1,digital sum   f_3_9_0,"['n', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'arithmetic', 'geometric-series']"
632f74ed837ac920af65b808_f_2_2_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
