fid,mtype,exprstr,mention,tokens,type_tokens,tags
6330196e837ac920af7592d8_f_1_1_0,SCAL,e^{i/n},the number   f_1_1_0,"['e', '^', '{', 'i', '/', 'n', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', '__ANON_1', 'DIV', '__ANON_1', 'R_BRACE']","['number-theory', 'trigonometry', 'rational-numbers', 'transcendental-numbers']"
632fa439837ac920af69e1a9_f_4_36_0,SCAL,0,f_4_35_0 th digit,0,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry', 'numerical-methods']"
632fa439837ac920af69e1a9_f_4_40_0,SCAL,0,the digit,0,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry', 'numerical-methods']"
632fe1c6837ac920af6fc365_f_2_5_0,FUNC,\tan,the   function    f_2_5_0,\tan,FUNC_NORMAL,['trigonometry']
632fe1c6837ac920af6fc365_f_3_16_0,FUNC,f(x) = 3x+2,our function,"['f', '(', 'x', ')', '=', '3', 'x', '+', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['trigonometry']
6330196f837ac920af7596d9_f_4_1_0,SCAL,1.5707963267948965579989817342720925807952880859375,double /code   value,[],"['expr_atom', 'number']","['trigonometry', 'floating-point']"
632fa439837ac920af69e1a9_f_12_128_0,SCAL,6 ,: digits,6,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry', 'numerical-methods']"
632f74dc837ac920af6546e8_f_1_5_0,FUNC,f,any function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'summation', 'asymptotics']"
632fe1c7837ac920af6fc63b_f_0_5_0,SCAL,a/b,a abbreviated fraction,"['a', '/', 'b']","['mp', '__ANON_1', 'DIV', '__ANON_1']",['trigonometry']
632fa439837ac920af69e1a9_f_13_240_0,SCAL,25 ,single - digit numbers,"['2', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['geometry', 'trigonometry', 'numerical-methods']"
632fa439837ac920af69e1d7_f_2_3_0,FUNC,\arcsin,a function,\arcsin,FUNC_NORMAL,"['calculus', 'geometry', 'trigonometry']"
632fa439837ac920af69e236_f_0_4_0,FUNC,f,The functions,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry']"
632fa439837ac920af69e236_f_0_8_0,FUNC,g,The function   f_0_8_0,['g'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry']"
632fa439837ac920af69e2fa_f_1_5_0,SCAL,2,a common number,2,"['expr_atom', '__ANON_3']","['trigonometry', 'derivatives']"
632fa439837ac920af69e4e2_f_1_2_0,SCAL,0,the value   f_1_2_0,0,"['expr_atom', '__ANON_3']","['calculus', 'algebra-precalculus', 'trigonometry']"
632f74dd837ac920af654a28_f_8_25_0,SCAL,4 ,The value,4,"['expr_atom', '__ANON_3']","['trigonometry', 'graphing-functions', 'conic-sections']"
63301970837ac920af759c03_f_4_1_0,FUNC,y,the sine function measures,['y'],"['func_name', '__ANON_1']","['trigonometry', 'definition', 'intuition']"
63301970837ac920af759f32_f_1_2_0,SCAL,a+bi,number,"['a', '+', 'b', 'i']","['additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']","['trigonometry', 'complex-numbers']"
632fa43a837ac920af69ecc0_f_0_8_0,SCAL,8 ,the value,8,"['expr_atom', '__ANON_3']",['trigonometry']
632fe1c9837ac920af6fd90c_f_6_0_0,FUNC,f,a function   f_6_0_0,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'fourier-series']"
632fa43b837ac920af69ee82_f_3_13_0,FUNC,g(x)=f(x)-x,a new function,"['g', '(', 'x', ')', '=', 'f', '(', 'x', ')', '-', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', '__ANON_1']","['calculus', 'limits', 'functions', 'trigonometry']"
63301972837ac920af75acf0_f_1_5_0,SCAL,4,the maximum value,4,"['expr_atom', '__ANON_3']",['trigonometry']
632fa43b837ac920af69ef43_f_0_5_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['measure-theory', 'trigonometry', 'average', 'cauchy-schwarz-inequality']"
632fa43b837ac920af69ef4c_f_1_15_0,FUNC,\tan,an odd function,\tan,FUNC_NORMAL,"['complex-analysis', 'trigonometry']"
632fe1ca837ac920af6fda94_f_2_8_0,SCAL,(1),the continued fraction,"['(', '1', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']","['number-theory', 'trigonometry', 'power-series', 'continued-fractions']"
632f74de837ac920af655612_f_1_46_0,FUNC,f,that the only continuous functions,['f'],"['func_name', '__ANON_1']","['real-analysis', 'trigonometry']"
632fa43b837ac920af69f0a5_f_1_0_0,FUNC,f:A \to B,a bijective map,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['trigonometry', 'inverse-function']"
632fe1ca837ac920af6fdc5a_f_1_0_0,FUNC,f(x) = cos(x),state transition function,"['f', '(', 'x', ')', '=', 'c', 'o', 's', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['calculus', 'limits', 'trigonometry', 'dynamical-systems']"
63301972837ac920af75b044_f_0_20_0,FUNC,u,some functions,['u'],"['func_name', '__ANON_1']","['calculus', 'ordinary-differential-equations', 'trigonometry']"
63301972837ac920af75b044_f_0_28_0,FUNC,u,some function,['u'],"['func_name', '__ANON_1']","['calculus', 'ordinary-differential-equations', 'trigonometry']"
632fe1ca837ac920af6fdc5f_f_8_22_0,FUNC,g,inverse functions,['g'],"['func_name', '__ANON_1']","['trigonometry', 'fake-proofs']"
632fe1ca837ac920af6fdc5f_f_8_28_0,FUNC,g,The function   f_8_28_0,['g'],"['func_name', '__ANON_1']","['trigonometry', 'fake-proofs']"
632fe1ca837ac920af6fdc5f_f_8_31_0,SCAL,e^x,one,"['e', '^', 'x']","['exp', '__ANON_1', 'CARET', '__ANON_1']","['trigonometry', 'fake-proofs']"
632fa43b837ac920af69f2a0_f_0_0_0,FUNC,g:\mathbb R\to \mathbb R\times\mathbb R,the function,"['g', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R', '\\times', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'set_expr', 'SET_FAT', '__ANON_0', 'sets__OP_CART', 'SET_FAT', '__ANON_0']","['functions', 'trigonometry', 'graphing-functions']"
63301973837ac920af75b253_f_1_14_0,SCAL,0,the value,0,"['expr_atom', '__ANON_3']","['limits', 'trigonometry']"
63301973837ac920af75b253_f_2_2_0,SCAL,15 ,a few digits,"['1', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['limits', 'trigonometry']"
632fa43b837ac920af69f369_f_0_4_0,SCAL,14,the minimum value,"['1', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
63301973837ac920af75b2fc_f_0_1_0,SCAL,1 ,The value,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632f74df837ac920af65599c_f_4_5_0,FUNC,f,our function   f_4_5_0,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry', 'inverse']"
632f74df837ac920af655a0e_f_1_9_0,SCAL,f(x),the intermediate value,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['trigonometry']
632fa43d837ac920af69ff1f_f_0_8_0,SCAL,14 ,the maximum value   f_0_8_0,"['1', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632f74e0837ac920af655dd4_f_3_3_0,FUNC,f,any function,['f'],"['func_name', '__ANON_1']",['trigonometry']
632fa43d837ac920af69ffe5_f_5_11_0,SCAL,0.60181,", the true value",[],"['expr_atom', 'number']",['trigonometry']
632f74e0837ac920af655fed_f_0_0_0,SCAL,618 ,the golden number,"['6', '1', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['geometry', 'trigonometry', 'euclidean-geometry', 'golden-ratio']"
63301975837ac920af75bf18_f_1_1_0,FUNC,f,The   f_1_0_0 -periodic function   f_1_1_0,['f'],"['func_name', '__ANON_1']","['sequences-and-series', 'trigonometry', 'summation', 'fourier-series', 'education']"
632fa43e837ac920af6a05b2_f_0_0_0,FUNC,f :\mathbb{R}^2 \to \mathbb R^2,the function,"['f', ':', '\\mathbb{R}', '^', '2', '\\to', '\\mathbb', 'R', '^', '2']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']","['functional-analysis', 'trigonometry', 'vector-spaces']"
63301975837ac920af75bfab_f_1_1_0,SCAL,0 ,complex numbers,0,"['expr_atom', '__ANON_3']","['trigonometry', 'circles', 'transformation']"
632f74e0837ac920af65621c_f_0_11_0,FUNC,f,regular maps,['f'],"['func_name', '__ANON_1']","['complex-analysis', 'trigonometry', 'optimization']"
632fe1cd837ac920af6ff309_f_1_1_0,FUNC,r:\mathbb{R} \to \mathbb{R},periodic function   f_1_1_0,"['r', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['calculus', 'trigonometry', 'mathematical-modeling']"
632fa43f837ac920af6a0992_f_0_6_0,SCAL,2k,value   f_0_6_0,"['2', 'k']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['elementary-number-theory', 'trigonometry', 'totient-function', 'minimal-polynomials']"
632fa43f837ac920af6a0b78_f_0_10_0,SCAL,206.6,The minimum value,[],"['expr_atom', 'number']",['trigonometry']
632f74e1837ac920af656657_f_1_12_0,FUNC,g,a function,['g'],"['func_name', '__ANON_1']","['calculus', 'limits', 'trigonometry', 'limits-without-lhopital']"
632fa440837ac920af6a100a_f_0_0_0,FUNC,\sin,function,\sin,FUNC_NORMAL,"['calculus', 'algebra-precalculus', 'trigonometry', 'contest-math', 'self-learning']"
632fa440837ac920af6a14b5_f_1_5_0,SCAL,0,the value,0,"['expr_atom', '__ANON_3']","['calculus', 'limits', 'trigonometry', 'limits-without-lhopital']"
632f74e2837ac920af656caa_f_0_4_0,SCAL,(2),algebraic numbers,"['(', '2', ')']","['group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']","['trigonometry', 'closed-form', 'gamma-function', 'continued-fractions', 'hyperbolic-functions']"
63301977837ac920af75d071_f_2_8_0,FUNC,h,a continuous function,['h'],"['func_name', '__ANON_1']","['sequences-and-series', 'trigonometry']"
632fe1d0837ac920af700747_f_1_6_0,FUNC,\cos,a trigonometric function,\cos,FUNC_NORMAL,"['trigonometry', 'derivatives']"
632f74e2837ac920af657071_f_0_3_0,SCAL,20,the flux fraction,"['2', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'definite-integrals']"
632fa441837ac920af6a192d_f_0_2_0,FUNC,n,or the trigonometric functions,['n'],"['func_name', '__ANON_1']","['geometry', 'trigonometry']"
632fe1d0837ac920af700848_f_2_2_0,FUNC,\sin,the functions,\sin,FUNC_NORMAL,"['trigonometry', 'periodic-functions']"
632fa441837ac920af6a1c7e_f_0_3_0,FUNC,f,injection,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry']"
63301f92837ac920af75da7a_f_1_2_0,FUNC,\sin,a function,\sin,FUNC_NORMAL,"['trigonometry', 'notation']"
632fa441837ac920af6a1c7e_f_2_0_0,FUNC,f,an increasing function,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry']"
632fe1d1837ac920af700d16_f_4_6_0,FUNC,\sin,"Basically , any function",\sin,FUNC_NORMAL,"['calculus', 'trigonometry', 'integration']"
632fa441837ac920af6a1d50_f_3_0_0,FUNC,f(x)=x^2,  The function,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",['trigonometry']
632fa441837ac920af6a1d50_f_5_2_0,SCAL,0.7071,the value   f_5_2_0,[],"['expr_atom', 'number']",['trigonometry']
632fa441837ac920af6a1d50_f_5_7_0,FUNC,\cos,the cosine   f_5_7_0   function,\cos,FUNC_NORMAL,['trigonometry']
632fa441837ac920af6a1d55_f_2_0_0,FUNC,\arctan,The function,\arctan,FUNC_NORMAL,"['real-analysis', 'trigonometry', 'polynomials']"
632f74e3837ac920af657746_f_3_22_0,SCAL,1,the minimum value,1,"['expr_atom', '__ANON_3']","['trigonometry', 'maxima-minima']"
632f74e3837ac920af657746_f_4_2_0,FUNC,F,the function,['F'],"['func_name', '__ANON_0']","['trigonometry', 'maxima-minima']"
63301f93837ac920af75e4d3_f_1_1_0,FUNC,\cos,a holomorphic function,\cos,FUNC_NORMAL,"['trigonometry', 'complex-numbers']"
632fa442837ac920af6a210f_f_2_0_0,FUNC,u,some differentiable function,['u'],"['func_name', '__ANON_1']","['integration', 'trigonometry', 'derivatives']"
632fa442837ac920af6a21d0_f_0_5_0,SCAL,f(x),defines,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['trigonometry']
63301f94837ac920af75ea9b_f_1_2_0,FUNC,f,Two functions,['f'],"['func_name', '__ANON_1']","['calculus', 'limits', 'trigonometry']"
632f74e4837ac920af657d20_f_0_0_0,FUNC,f,the following functions,['f'],"['func_name', '__ANON_1']","['calculus', 'real-analysis', 'limits', 'trigonometry']"
632f74e4837ac920af657d20_f_3_6_0,SCAL,0,number     hence answer,0,"['expr_atom', '__ANON_3']","['calculus', 'real-analysis', 'limits', 'trigonometry']"
632f74e4837ac920af657db8_f_0_0_0,SET,\mathbb{N},the set   f_0_0_0,\mathbb{N},"['set_constant', 'SET_BASIC']","['real-analysis', 'complex-analysis', 'trigonometry', 'reference-request', 'soft-question']"
632fa442837ac920af6a23cc_f_0_4_0,SCAL,4,value,4,"['expr_atom', '__ANON_3']",['trigonometry']
632fe1d4837ac920af701f30_f_0_21_0,FUNC,c,a unique function   f_0_21_0,['c'],"['func_name', '__ANON_1']",['trigonometry']
632fe1d4837ac920af701f30_f_0_26_0,FUNC,s,a unique function   f_0_26_0,['s'],"['func_name', '__ANON_1']",['trigonometry']
63301f96837ac920af75f48a_f_3_1_0,FUNC,\cot,the functions,\cot,FUNC_NORMAL,"['trigonometry', 'alternative-proof']"
632f74e5837ac920af658373_f_3_4_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['calculus', 'limits', 'trigonometry', 'limits-without-lhopital']"
63301f97837ac920af75f9d8_f_3_5_0,SCAL,0,the value   f_3_5_0,0,"['expr_atom', '__ANON_3']","['trigonometry', 'inequality']"
63301f97837ac920af75f9d8_f_4_3_0,FUNC,f,a convex function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'inequality']"
632f74e5837ac920af6583db_f_0_12_0,FUNC,X,cosine function,['X'],"['func_name', '__ANON_0']","['geometry', 'functions', 'trigonometry']"
632f74e5837ac920af658444_f_3_0_0,FUNC,f (x)=x ,the functions,"['f', '(', 'x', ')', '=', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']",['trigonometry']
63301f97837ac920af75fabb_f_0_0_0,FUNC,f,all continuous functions,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'continuity', 'contest-math', 'functional-equations']"
632fa444837ac920af6a2d34_f_1_38_0,SCAL,2,f_1_37_0   value,2,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'exponentiation']"
632fe8ac837ac920af702b0d_f_1_0_0,FUNC,f,any   function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'calculus', 'limits', 'trigonometry', 'epsilon-delta']"
63301f97837ac920af75ffec_f_1_0_0,SCAL,0,the constant term,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'quadratics']"
63301f97837ac920af760013_f_3_3_0,SCAL,-1,value   f_3_3_0,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632fe8ac837ac920af702cca_f_3_5_0,FUNC,f,an odd function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'limits', 'trigonometry']"
632fe8ac837ac920af702cda_f_2_0_0,FUNC,f(x)=-x^2+6x-5,the function,"['f', '(', 'x', ')', '=', '-', 'x', '^', '2', '+', '6', 'x', '-', '5']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'graphing-functions']"
632fe8ac837ac920af702cf6_f_1_23_0,FUNC,\tan,a different function,\tan,FUNC_NORMAL,"['trigonometry', 'periodic-functions']"
632fe8ac837ac920af702cf6_f_1_24_0,FUNC,\sin,a different function,\sin,FUNC_NORMAL,"['trigonometry', 'periodic-functions']"
632fa445837ac920af6a32f8_f_2_12_0,FUNC,h,a function,['h'],"['func_name', '__ANON_1']",['trigonometry']
63301f98837ac920af760475_f_2_0_0,SCAL,9 ,number,9,"['expr_atom', '__ANON_3']",['trigonometry']
632f74e7837ac920af658fdb_f_1_2_0,FUNC, f(x) = -2x^2 + x + 1 ,function,"['f', '(', 'x', ')', '=', '-', '2', 'x', '^', '2', '+', 'x', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'SUB', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'derivatives', 'inequality']"
632fe8ad837ac920af703177_f_1_9_0,SCAL,65,The maximum value,"['6', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['calculus', 'trigonometry']"
632fe8ad837ac920af703177_f_1_10_0,SCAL,-65,the minimum value,"['-', '6', '5']","['unary', 'SUB', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['calculus', 'trigonometry']"
632fe8ad837ac920af7031f4_f_2_1_0,SCAL,f(x),a constant function,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['trigonometry', 'alternative-proof']"
63301f98837ac920af76073b_f_4_5_0,FUNC,f,the function   f_4_5_0,['f'],"['func_name', '__ANON_1']",['trigonometry']
632fa445837ac920af6a36fd_f_1_4_0,SCAL,17,maximum value,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['functions', 'trigonometry', 'maxima-minima']"
63301f99837ac920af760a6a_f_0_0_0,FUNC,f:\mathbb{R}\to\mathbb{R},a function,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['real-analysis', 'trigonometry', 'functional-equations']"
63301f99837ac920af760a6a_f_0_3_0,FUNC,\tan,the functional equation,\tan,FUNC_NORMAL,"['real-analysis', 'trigonometry', 'functional-equations']"
63301f99837ac920af760a6a_f_3_17_0,FUNC,f,no such function   f_3_17_0,['f'],"['func_name', '__ANON_1']","['real-analysis', 'trigonometry', 'functional-equations']"
63301f99837ac920af760a6a_f_5_2_0,FUNC,g(x) = \frac{1+if(x)}{1-if(x)},The complex function   f_5_2_0,"['g', '(', 'x', ')', '=', '\\frac', '{', '1', '+', 'i', 'f', '(', 'x', ')', '}', '{', '1', '-', 'i', 'f', '(', 'x', ')', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE']","['real-analysis', 'trigonometry', 'functional-equations']"
632fe8ae837ac920af703734_f_4_1_0,FUNC,\sin,an odd function,\sin,FUNC_NORMAL,"['trigonometry', 'inequality', 'alternative-proof']"
632fa445837ac920af6a393e_f_2_10_0,FUNC,f,Our function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632f74e8837ac920af659329_f_0_2_0,SCAL,f(x),  f_0_1_0   value,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['functions', 'trigonometry', 'optimization']"
632fe8ae837ac920af70387c_f_0_15_0,FUNC,F,a function,['F'],"['func_name', '__ANON_0']","['functions', 'trigonometry', 'inverse', 'inverse-function']"
632fe8ae837ac920af70387c_f_0_16_0,FUNC,F,a function,['F'],"['func_name', '__ANON_0']","['functions', 'trigonometry', 'inverse', 'inverse-function']"
632fe8ae837ac920af7038ac_f_1_1_0,SCAL,a \cdot b,real,"['a', '\\cdot', 'b']","['mp', '__ANON_1', 'CMD_CDOT', '__ANON_1']","['trigonometry', 'terminology']"
632fe8ae837ac920af7038ac_f_1_22_0,FUNC,g,i.e. the function,['g'],"['func_name', '__ANON_1']","['trigonometry', 'terminology']"
632fe8ae837ac920af7038ac_f_1_27_0,FUNC,g,i.e. the function,['g'],"['func_name', '__ANON_1']","['trigonometry', 'terminology']"
632fe8ae837ac920af703baa_f_1_0_0,FUNC,\arctan,the inverse function,\arctan,FUNC_NORMAL,"['trigonometry', 'numerical-methods', 'angle']"
632fe8ae837ac920af703c3d_f_1_1_0,FUNC,"V(y,z)=y^2+z^2",The function   f_1_1_0,"['V', '(', 'y', ',', 'z', ')', '=', 'y', '^', '2', '+', 'z', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['geometry', 'ordinary-differential-equations', 'trigonometry', 'axiomatic-geometry']"
63301f9a837ac920af761167_f_3_58_0,SCAL,2,the value,2,"['expr_atom', '__ANON_3']",['trigonometry']
632fe8af837ac920af703efa_f_0_0_0,FUNC,f(x)=y,a function,"['f', '(', 'x', ')', '=', 'y']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', '__ANON_1']","['trigonometry', 'graphing-functions', 'orthogonality', 'boundary-value-problem', 'wave-equation']"
63301f9a837ac920af76135b_f_2_4_0,SCAL,0,reasonable values,0,"['expr_atom', '__ANON_3']","['trigonometry', 'inverse']"
63301f9a837ac920af76135b_f_2_6_0,SCAL,0,reasonable values,0,"['expr_atom', '__ANON_3']","['trigonometry', 'inverse']"
63301f9a837ac920af76140b_f_1_7_0,FUNC,f : A \to B,A mapping   f_1_7_0,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['functions', 'trigonometry']"
63301f9a837ac920af76140b_f_1_11_0,FUNC,f : A \to B,A mapping   f_1_11_0,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['functions', 'trigonometry']"
63301f9a837ac920af76140b_f_1_15_0,FUNC,f : A \to B,A mapping   f_1_15_0,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['functions', 'trigonometry']"
63301f9a837ac920af761422_f_0_3_0,SCAL,72,trig values,"['7', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632f74e9837ac920af659bb7_f_6_21_0,FUNC,g(x)=f(x+y),the functions,"['g', '(', 'x', ')', '=', 'f', '(', 'x', '+', 'y', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']","['real-analysis', 'number-theory', 'trigonometry', 'analytic-number-theory']"
