fid,mtype,exprstr,mention,tokens,type_tokens,tags
63301967837ac920af755d0f_f_0_0_0,SCAL,123456789098765432111 ,a prime number,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '0', '9', '8', '7', '6', '5', '4', '3', '2', '1', '1', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'recreational-mathematics']"
63301967837ac920af755d0f_f_2_0_0,SCAL,1234567898765432111,a prime number,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '8', '7', '6', '5', '4', '3', '2', '1', '1', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'recreational-mathematics']"
63301967837ac920af755d0f_f_2_10_0,SCAL,a^{\frac{m-1}{p}},the numbers,"['a', '^', '{', '\\frac', '{', 'm', '-', '1', '}', '{', 'p', '}', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_BRACE']","['elementary-number-theory', 'prime-numbers', 'recreational-mathematics']"
63301967837ac920af755d0f_f_2_15_0,SCAL,11223344534231201,a prime number,"['1', '1', '2', '2', '3', '3', '4', '4', '5', '3', '4', '2', '3', '1', '2', '0', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'recreational-mathematics']"
63301967837ac920af755d0f_f_2_20_0,SCAL,1111111,the larger but funnier number,"['1', '1', '1', '1', '1', '1', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'recreational-mathematics']"
632fdaf2837ac920af6f1e67_f_1_4_0,SCAL,7,The number   f_1_4_0,7,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'algorithms']"
632f6cff837ac920af64a2ba_f_2_0_0,SCAL,17,the constant,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'diophantine-equations']"
632f9da3837ac920af6945ac_f_6_0_0,SCAL,2p + 2,even number   f_6_0_0,"['2', 'p', '+', '2']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'prime-gaps']"
632f6cff837ac920af64a368_f_0_1_0,SCAL,3,a base   f_0_1_0   number,3,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f6cff837ac920af64a368_f_0_2_0,SCAL,9,each base   f_0_2_0   digit,9,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f6cff837ac920af64a368_f_0_3_0,SCAL,3,two base   f_0_3_0   digits,3,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f6cff837ac920af64a368_f_1_1_0,SCAL,9 ,one base   f_1_1_0 digit,9,"['expr_atom', '__ANON_3']",['elementary-number-theory']
63301967837ac920af755eb7_f_0_1_0,SCAL,9\cdot2^m,the number   f_0_1_0,"['9', '\\cdot', '2', '^', 'm']","['mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']","['elementary-number-theory', 'induction']"
632f6d00837ac920af64a538_f_0_12_0,SCAL,i-1,pile number,"['i', '-', '1']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['combinatorics', 'elementary-number-theory', 'discrete-mathematics', 'puzzle']"
63301967837ac920af755f26_f_0_3_0,SCAL,a^n -1,a prime number,"['a', '^', 'n', '-', '1']","['additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",['elementary-number-theory']
63301967837ac920af755f26_f_0_16_0,SCAL,a^n+1,a prime number,"['a', '^', 'n', '+', '1']","['additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['elementary-number-theory']
63301967837ac920af755f26_f_1_2_0,SCAL,2,number,2,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f6d00837ac920af64a84c_f_1_4_0,SCAL,100,the value mod   f_1_4_0,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
632f6d00837ac920af64a8ae_f_1_13_0,SCAL,m/n,our number,"['m', '/', 'n']","['mp', '__ANON_1', 'DIV', '__ANON_1']",['elementary-number-theory']
63301967837ac920af7560b0_f_1_5_0,SCAL,1 ,a natural number,1,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f6d00837ac920af64a993_f_1_2_0,SCAL,2,every prime number,2,"['expr_atom', '__ANON_3']","['abstract-algebra', 'number-theory', 'elementary-number-theory']"
63301967837ac920af7560bc_f_2_6_0,SCAL,0,every number,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics', 'divisibility', 'gcd-and-lcm']"
632f6d01837ac920af64a9f7_f_1_5_0,FUNC,f,our function,['f'],"['func_name', '__ANON_1']","['elementary-number-theory', 'proof-verification']"
63301967837ac920af75611a_f_0_0_0,SCAL,6174,the 4 - digit constant   f_0_0_0,"['6', '1', '7', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'recreational-mathematics', 'puzzle']"
63301967837ac920af756155_f_5_0_0,SCAL,2^a+1,The numbers,"['2', '^', 'a', '+', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['elementary-number-theory']
632f6d01837ac920af64ab3a_f_0_0_0,SCAL,14641,the number,"['1', '4', '6', '4', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'integers', 'number-systems', 'square-numbers']"
632fdaf3837ac920af6f261c_f_2_1_0,SCAL,48 ,numbers,"['4', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'proof-writing', 'divisibility', 'gcd-and-lcm']"
632fdaf3837ac920af6f27da_f_0_8_0,SCAL,(a^x),power numbers,"['(', 'a', '^', 'x', ')']","['group', 'L_PAREN', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'R_PAREN']","['number-theory', 'elementary-number-theory', 'decimal-expansion']"
63301967837ac920af7561e2_f_2_27_0,SET,"\{1,2,3\}",set,"['\\{', '1', ',', '2', ',', '3', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']","['abstract-algebra', 'elementary-number-theory']"
63301967837ac920af7561e2_f_2_30_0,SCAL,4 ,number,4,"['expr_atom', '__ANON_3']","['abstract-algebra', 'elementary-number-theory']"
632f6d01837ac920af64abfc_f_0_8_0,SCAL,8,a positive number,8,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632fdaf4837ac920af6f2853_f_0_1_0,SCAL,2 ,square numbers,2,"['expr_atom', '__ANON_3']",['elementary-number-theory']
63301967837ac920af756292_f_0_0_0,SCAL,24 ,the smallest number,"['2', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'divisor-counting-function']"
63301967837ac920af756292_f_0_6_0,SCAL,2^5*3^3,two numbers,"['2', '^', '5', '*', '3', '^', '3']","['mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'MUL', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'divisor-counting-function']"
63301967837ac920af756292_f_0_11_0,SCAL,2^5*3*5,three numbers,"['2', '^', '5', '*', '3', '*', '5']","['mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'MUL', 'mp', 'expr_atom', '__ANON_3', 'MUL', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'divisor-counting-function']"
63301967837ac920af756292_f_0_16_0,SCAL,2^2*3*5*7,f_0_15_0 numbers,"['2', '^', '2', '*', '3', '*', '5', '*', '7']","['mp', 'mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'MUL', 'mp', 'expr_atom', '__ANON_3', 'MUL', 'expr_atom', '__ANON_3', 'MUL', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'divisor-counting-function']"
632f6d01837ac920af64ad5f_f_1_2_0,SCAL,f(k),the number,"['f', '(', 'k', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['elementary-number-theory']
632f9da4837ac920af694ad0_f_4_13_0,SCAL,n^2 + n,oblong   numbers,"['n', '^', '2', '+', 'n']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1']","['elementary-number-theory', 'discrete-mathematics', 'prime-numbers']"
632f9da4837ac920af694ad2_f_0_36_0,FUNC,k,functions,['k'],"['func_name', '__ANON_1']","['elementary-number-theory', 'functions', 'polynomials']"
632f9da4837ac920af694ad2_f_0_38_0,FUNC,f,function,['f'],"['func_name', '__ANON_1']","['elementary-number-theory', 'functions', 'polynomials']"
632f6d01837ac920af64adf8_f_0_2_0,SCAL,100,  f_0_1_0 digit number,"['1', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
632f6d01837ac920af64adf8_f_3_16_0,SCAL,10^n,the smallest number,"['1', '0', '^', 'n']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', '__ANON_1']",['elementary-number-theory']
632f6d01837ac920af64adf8_f_3_17_0,SCAL,n+1,the smallest number,"['n', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['elementary-number-theory']
632fdaf4837ac920af6f28f7_f_0_0_0,SCAL,a/b,any fraction,"['a', '/', 'b']","['mp', '__ANON_1', 'DIV', '__ANON_1']","['elementary-number-theory', 'summation', 'fractions']"
63301968837ac920af756353_f_0_59_0,SCAL,p+1,a number,"['p', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['elementary-number-theory']
632fdaf4837ac920af6f2b0c_f_1_20_0,SCAL,5,the number,5,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'logic', 'incompleteness']"
632fdaf4837ac920af6f2b0c_f_1_58_0,FUNC,s,1 - place successor function,['s'],"['func_name', '__ANON_1']","['elementary-number-theory', 'logic', 'incompleteness']"
632f6d02837ac920af64af47_f_1_23_0,SCAL,1,the odd number,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'summation']"
632fdaf4837ac920af6f2c10_f_1_2_0,SCAL,36 ,the   alleged fraction,"['3', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'pi', 'conjectures', 'continued-fractions']"
632f9da4837ac920af694c03_f_0_11_0,SCAL,19 ,The number,"['1', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'divisibility']"
632f6d02837ac920af64b072_f_0_6_0,SCAL,(a+b)!,the value,"['(', 'a', '+', 'b', ')', '!']","['postfix', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'BANG']","['elementary-number-theory', 'binomial-coefficients', 'divisibility', 'factorial', 'alternative-proof']"
63301968837ac920af756576_f_0_0_0,SCAL,371 ,The decimal number,"['3', '7', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['elementary-number-theory']
63301968837ac920af756576_f_1_31_0,SCAL,0 ,_ f_1_2 _ f_1_31_0         Enter ending value,0,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f9da4837ac920af694c08_f_3_6_0,SCAL,20!+23,a composite number,"['2', '0', '!', '+', '2', '3']","['additive', 'postfix', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'BANG', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']",['elementary-number-theory']
63301968837ac920af7565f0_f_0_0_0,SCAL,9000080000700006000050000400002 ,the number   f_0_0_0,"['9', '0', '0', '0', '0', '8', '0', '0', '0', '0', '7', '0', '0', '0', '0', '6', '0', '0', '0', '0', '5', '0', '0', '0', '0', '4', '0', '0', '0', '0', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'arithmetic']"
632f6d02837ac920af64b16f_f_0_11_0,SCAL,2^{1279} - 1,An example number,"['2', '^', '{', '1', '2', '7', '9', '}', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'modular-arithmetic', 'mersenne-numbers']"
63301968837ac920af75665c_f_2_0_0,SCAL,37,a prime number,"['3', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
632f9da4837ac920af694c45_f_0_164_0,SCAL,18,the number,"['1', '8']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
632f6d02837ac920af64b3f7_f_4_0_0,SCAL,p(k),values,"['p', '(', 'k', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['elementary-number-theory', 'polynomials', 'divisibility']"
632fdaf5837ac920af6f3016_f_3_7_0,SCAL,07,the last digit,"['0', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['elementary-number-theory']
63301968837ac920af756910_f_0_3_0,SCAL,(4^k-1)/3,the number   f_0_3_0,"['(', '4', '^', 'k', '-', '1', ')', '/', '3']","['mp', 'group', 'L_PAREN', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'DIV', 'expr_atom', '__ANON_3']",['elementary-number-theory']
63301969837ac920af7569d4_f_0_4_0,SCAL,9,its digits modulo,9,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'proof-verification']"
632f6d03837ac920af64b580_f_1_7_0,SCAL,10,the base   f_1_7_0   digits,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'elementary-set-theory', 'cardinals']"
632f6d03837ac920af64b580_f_1_9_0,SCAL,1,all the digits,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'elementary-set-theory', 'cardinals']"
63301969837ac920af7569d4_f_1_11_0,SCAL,16734,our   f_1_10_0 -digit number   f_1_11_0,"['1', '6', '7', '3', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'proof-verification']"
632f9da4837ac920af694f2d_f_1_1_0,SCAL,e-5,even numbers,"['e', '-', '5']","['additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']",['elementary-number-theory']
632f6d03837ac920af64b629_f_0_4_0,SCAL,\frac{p}{q},any fraction,"['\\frac', '{', 'p', '}', '{', 'q', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['sequences-and-series', 'elementary-number-theory', 'rational-numbers']"
63301969837ac920af756a1b_f_1_0_0,SCAL,2,The numbers,2,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f9da4837ac920af694f42_f_1_9_0,SCAL,2,a prime number,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'proof-verification']"
632f6d03837ac920af64b6b1_f_1_32_0,SCAL,2,then all natural numbers,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics', 'elementary-set-theory']"
632f9da4837ac920af694ff0_f_1_1_0,SET,\mathbb{N},an inductive subset,\mathbb{N},"['set_constant', 'SET_BASIC']","['algebra-precalculus', 'elementary-number-theory', 'proof-writing', 'induction']"
63301969837ac920af756b4d_f_0_4_0,SCAL,p^n,prime number,"['p', '^', 'n']","['exp', '__ANON_1', 'CARET', '__ANON_1']","['elementary-number-theory', 'proof-verification', 'prime-numbers', 'perfect-numbers']"
632f9da5837ac920af695072_f_0_21_0,FUNC,g(z) = -z,the functions,"['g', '(', 'z', ')', '=', '-', 'z']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'SUB', '__ANON_1']","['elementary-number-theory', 'reference-request', 'prime-numbers', 'goldbachs-conjecture']"
632f6d03837ac920af64b79f_f_3_7_0,SCAL,3 ,a prime number,3,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
632f6d03837ac920af64b79f_f_3_9_0,SCAL,1 ,a prime number,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
632f6d03837ac920af64b7ed_f_0_1_0,SCAL,1,all digits,1,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632fdaf5837ac920af6f32df_f_2_3_0,SCAL,n^2 + 1,number,"['n', '^', '2', '+', '1']","['additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
632f6d03837ac920af64b805_f_1_28_0,SCAL,70000,the latter number,"['7', '0', '0', '0', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'contest-math']"
63301969837ac920af756bcf_f_1_17_0,SCAL,1,the numbers,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
632f9da5837ac920af695192_f_0_2_0,SCAL,83160,The number   f_0_2_0,"['8', '3', '1', '6', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'prime-factorization']"
63301969837ac920af756bef_f_0_0_0,SCAL,97^5 \cdot 641^3 \cdot 3^8,the number,"['9', '7', '^', '5', '\\cdot', '6', '4', '1', '^', '3', '\\cdot', '3', '^', '8']","['mp', 'mp', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']",['elementary-number-theory']
632f6d04837ac920af64ba08_f_1_5_0,FUNC,s,the function,['s'],"['func_name', '__ANON_1']","['calculus', 'elementary-number-theory', 'trigonometry']"
632f9da5837ac920af695266_f_1_7_0,SCAL,2^k,the smallest number,"['2', '^', 'k']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']","['sequences-and-series', 'number-theory', 'elementary-number-theory']"
632f6d04837ac920af64ba3b_f_1_14_0,SCAL,1,a finite number,1,"['expr_atom', '__ANON_3']","['abstract-algebra', 'elementary-number-theory']"
63301969837ac920af756e0b_f_0_1_0,FUNC,m,the function,['m'],"['func_name', '__ANON_1']","['elementary-number-theory', 'totient-function']"
632f9da5837ac920af6952cc_f_0_26_0,SCAL,q^k n^2,( odd ) perfect number   f_0_26_0,"['q', '^', 'k', 'n', '^', '2']","['unary', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory', 'conjectures', 'divisor-sum', 'perfect-numbers']"
632f6d04837ac920af64ba8d_f_0_3_0,SCAL,\frac{p}{q},the fraction,"['\\frac', '{', 'p', '}', '{', 'q', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['number-theory', 'elementary-number-theory', 'fractions', 'continued-fractions', 'farey-sequences']"
63301969837ac920af756eb4_f_0_0_0,SCAL,2^{11212}(2^{11213}-1),the perfect numbers,"['2', '^', '{', '1', '1', '2', '1', '2', '}', '(', '2', '^', '{', '1', '1', '2', '1', '3', '}', '-', '1', ')']","['unary', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'group', 'L_PAREN', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']","['elementary-number-theory', 'prime-numbers']"
63301969837ac920af756eb4_f_0_2_0,SCAL,2^{n-1}(2^n-1),a perfect number,"['2', '^', '{', 'n', '-', '1', '}', '(', '2', '^', 'n', '-', '1', ')']","['unary', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'group', 'L_PAREN', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']","['elementary-number-theory', 'prime-numbers']"
632fdaf5837ac920af6f347b_f_2_15_0,SCAL,19^{19^{19}},the value,"['1', '9', '^', '{', '1', '9', '^', '{', '1', '9', '}', '}']","['exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'R_BRACE']","['elementary-number-theory', 'modular-arithmetic']"
632fdaf5837ac920af6f35c6_f_0_26_0,SCAL,0 ,a natural number   f_0_0 _ f_0_26_0,0,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'inequality', 'prime-numbers', 'recreational-mathematics']"
632fdaf5837ac920af6f35c6_f_0_9_0,SCAL,60,a number,"['6', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'inequality', 'prime-numbers', 'recreational-mathematics']"
632fdaf5837ac920af6f35c6_f_0_10_0,SCAL,10,the number   f_0_10_0,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'inequality', 'prime-numbers', 'recreational-mathematics']"
